champion,itemId,item_name,core_rank,avg_min,win_rate,count
카직스,3156,맬모셔스의 아귀,2,9.7,100.0,3
카직스,6699,벼락폭풍검,2,8.0,33.33,3
카직스,3004,마나무네,2,6.5,50.0,2
카직스,6676,징수의 총,2,4.0,100.0,1
카직스,3814,밤의 끝자락,3,5.8,55.01,738
카직스,6694,세릴다의 원한,3,5.9,53.88,232
카직스,2520,요새파괴자,3,5.1,63.84,177
카직스,6695,독사의 송곳니,3,4.8,49.36,156
카직스,6701,기회,3,4.5,46.09,128
카직스,6698,불경한 히드라,3,5.1,59.21,76
카직스,3142,요우무의 유령검,3,3.9,62.07,58
카직스,3179,그림자 검,3,4.5,50.0,24
카직스,6696,원칙의 원형낫,3,5.0,63.64,22
카직스,3156,맬모셔스의 아귀,3,6.4,52.94,17
카직스,6692,월식,3,6.5,71.43,14
카직스,3071,칠흑의 양날 도끼,3,6.9,62.5,8
카직스,6333,죽음의 무도,3,7.4,75.0,8
카직스,3036,도미닉 경의 인사,3,5.7,57.14,7
카직스,2517,끝없는 갈망,3,4.8,80.0,5
카직스,6697,오만,3,1.8,40.0,5
카직스,6699,벼락폭풍검,3,2.7,33.33,3
카직스,3033,필멸자의 운명,3,6.0,50.0,2
카직스,3119,혹한의 손길,3,3.0,100.0,2
카직스,6676,징수의 총,3,6.0,100.0,2
카직스,3026,수호 천사,3,5.0,0.0,1
카직스,3078,삼위일체,3,10.4,0.0,1
카직스,3110,얼어붙은 심장,3,4.0,0.0,1
카직스,3161,쇼진의 창,3,4.0,100.0,1
카직스,3508,정수 약탈자,3,5.0,100.0,1
카직스,6610,갈라진 하늘,3,8.0,100.0,1
카타리나,3146,마법공학 총검,1,11.5,50.65,2239
카타리나,3100,리치베인,1,11.4,57.03,512
카타리나,6672,크라켄 학살자,1,11.8,60.0,115
카타리나,3153,몰락한 왕의 검,1,11.4,48.81,84
카타리나,6631,발걸음 분쇄기,1,11.1,73.02,63
카타리나,3115,내셔의 이빨,1,10.9,44.44,36
카타리나,4646,폭풍 쇄도,1,11.1,47.62,21
카타리나,2510,황혼과 새벽,1,13.0,0.0,4
카타리나,3157,존야의 모래시계,1,16.0,100.0,3
카타리나,3091,마법사의 최후,1,10.0,100.0,2
카타리나,3152,마법공학 로켓 벨트,1,10.0,0.0,2
카타리나,3084,강철심장,1,9.0,0.0,1
카타리나,3087,스태틱의 단검,1,9.0,100.0,1
카타리나,4645,그림자불꽃,1,14.0,100.0,1
카타리나,6655,루덴의 메아리,1,10.0,100.0,1
카타리나,4645,그림자불꽃,2,8.2,54.5,1367
카타리나,3100,리치베인,2,7.7,53.85,416
카타리나,3115,내셔의 이빨,2,7.8,47.7,174
카타리나,3157,존야의 모래시계,2,9.0,58.11,148
카타리나,6672,크라켄 학살자,2,7.6,62.1,124
카타리나,6631,발걸음 분쇄기,2,6.2,64.18,67
카타리나,3153,몰락한 왕의 검,2,8.2,56.25,48
카타리나,3146,마법공학 총검,2,6.1,52.5,40
카타리나,4633,균열 생성기,2,8.1,62.07,29
카타리나,3089,라바돈의 죽음모자,2,8.8,50.0,24
카타리나,4646,폭풍 쇄도,2,7.7,53.33,15
카타리나,2510,황혼과 새벽,2,10.2,66.67,9
카타리나,6653,리안드리의 고통,2,8.1,33.33,9
카타리나,3091,마법사의 최후,2,7.0,60.0,5
카타리나,3302,경계,2,7.8,100.0,5
카타리나,6333,죽음의 무도,2,8.8,75.0,4
카타리나,3135,공허의 지팡이,2,7.3,33.33,3
카타리나,2517,끝없는 갈망,2,8.5,0.0,2
카타리나,3073,실험적 마공학판,2,8.5,100.0,2
카타리나,3748,거대한 히드라,2,10.5,0.0,2
카타리나,6664,공허한 광휘,2,5.5,50.0,2
카타리나,3074,굶주린 히드라,2,8.0,100.0,1
카타리나,3152,마법공학 로켓 벨트,2,3.0,100.0,1
카타리나,6655,루덴의 메아리,2,0.0,100.0,1
카타리나,3157,존야의 모래시계,3,6.4,59.22,748
카타리나,4645,그림자불꽃,3,6.2,56.49,239
카타리나,3089,라바돈의 죽음모자,3,6.5,49.57,117
카타리나,3302,경계,3,5.6,67.62,105
카타리나,3135,공허의 지팡이,3,6.1,41.98,81
카타리나,4646,폭풍 쇄도,3,5.2,62.5,32
카타리나,3100,리치베인,3,4.9,67.74,31
카타리나,4633,균열 생성기,3,5.5,60.0,20
카타리나,6672,크라켄 학살자,3,6.4,64.71,17
카타리나,3091,마법사의 최후,3,4.5,61.54,13
카타리나,3115,내셔의 이빨,3,4.7,54.55,11
카타리나,3102,밴시의 장막,3,5.5,66.67,9
카타리나,3074,굶주린 히드라,3,7.0,37.5,8
카타리나,3146,마법공학 총검,3,3.8,66.67,6
카타리나,2517,끝없는 갈망,3,5.0,60.0,5
카타리나,3748,거대한 히드라,3,7.4,80.0,5
카타리나,6333,죽음의 무도,3,5.8,100.0,5
카타리나,3153,몰락한 왕의 검,3,5.5,75.0,4
카타리나,2524,밴들파이프,3,4.3,66.67,3
카타리나,2525,원형질 안전벨트,3,4.7,66.67,3
카타리나,3143,란두인의 예언,3,8.0,66.67,3
카타리나,6653,리안드리의 고통,3,5.7,0.0,3
카타리나,8010,핏빛 저주,3,6.0,33.33,3
카타리나,2510,황혼과 새벽,3,4.0,100.0,1
카타리나,3036,도미닉 경의 인사,3,4.0,100.0,1
카타리나,3073,실험적 마공학판,3,5.0,100.0,1
카타리나,3124,구인수의 격노검,3,8.0,0.0,1
카타리나,3137,무덤꽃,3,5.0,100.0,1
카타리나,3139,헤르메스의 시미터,3,8.0,0.0,1
카타리나,3156,맬모셔스의 아귀,3,7.0,0.0,1
카타리나,3181,선체파괴자,3,8.0,100.0,1
카타리나,6631,발걸음 분쇄기,3,4.0,100.0,1
카타리나,6675,나보리 명멸검,3,1.5,100.0,1
칼리스타,3153,몰락한 왕의 검,1,12.3,55.27,427
칼리스타,3124,구인수의 격노검,1,13.0,66.67,15
칼리스타,3115,내셔의 이빨,1,12.5,25.0,4
칼리스타,3179,그림자 검,1,11.0,50.0,2
칼리스타,6701,기회,1,10.5,50.0,2
칼리스타,3091,마법사의 최후,1,15.0,0.0,1
칼리스타,3142,요우무의 유령검,1,10.0,100.0,1
칼리스타,6672,크라켄 학살자,1,12.0,100.0,1
칼리스타,3124,구인수의 격노검,2,5.6,56.66,353
칼리스타,3153,몰락한 왕의 검,2,4.8,63.64,11
칼리스타,3085,루난의 허리케인,2,4.5,83.33,6
칼리스타,3091,마법사의 최후,2,4.0,50.0,6
칼리스타,3814,밤의 끝자락,2,8.3,50.0,4
칼리스타,3302,경계,2,10.0,0.0,2
칼리스타,2512,악마사냥꾼의 화살,2,6.0,0.0,1
칼리스타,3142,요우무의 유령검,2,7.0,0.0,1
칼리스타,6672,크라켄 학살자,2,8.0,100.0,1
칼리스타,6701,기회,2,7.0,100.0,1
칼리스타,3302,경계,3,4.9,51.33,150
칼리스타,3091,마법사의 최후,3,5.3,51.43,70
칼리스타,6665,해신 작쇼,3,4.9,81.82,22
칼리스타,3085,루난의 허리케인,3,5.1,66.67,18
칼리스타,3124,구인수의 격노검,3,3.9,66.67,9
칼리스타,6673,불멸의 철갑궁,3,5.3,83.33,6
칼리스타,3143,란두인의 예언,3,5.2,80.0,5
칼리스타,3157,존야의 모래시계,3,5.3,33.33,3
칼리스타,3072,피바라기,3,9.0,50.0,2
칼리스타,3814,밤의 끝자락,3,7.5,50.0,2
칼리스타,2512,악마사냥꾼의 화살,3,4.0,100.0,1
칼리스타,2524,밴들파이프,3,4.0,0.0,1
칼리스타,3033,필멸자의 운명,3,6.0,0.0,1
칼리스타,3071,칠흑의 양날 도끼,3,9.0,0.0,1
칼리스타,3139,헤르메스의 시미터,3,8.0,0.0,1
칼리스타,3142,요우무의 유령검,3,6.0,100.0,1
케넨,3152,마법공학 로켓 벨트,1,12.0,54.85,1424
케넨,3146,마법공학 총검,1,12.2,54.48,848
케넨,6653,리안드리의 고통,1,12.9,55.46,119
케넨,4645,그림자불꽃,1,12.0,58.0,50
케넨,4646,폭풍 쇄도,1,12.4,71.43,21
케넨,3153,몰락한 왕의 검,1,13.9,46.15,13
케넨,2524,밴들파이프,1,13.5,50.0,2
케넨,4628,지평선의 초점,1,15.0,50.0,2
케넨,6672,크라켄 학살자,1,12.5,100.0,2
케넨,3078,삼위일체,1,15.0,100.0,1
케넨,3089,라바돈의 죽음모자,1,11.0,0.0,1
케넨,3091,마법사의 최후,1,11.0,100.0,1
케넨,3102,밴시의 장막,1,12.0,100.0,1
케넨,3165,모렐로노미콘,1,14.0,0.0,1
케넨,4633,균열 생성기,1,16.0,0.0,1
케넨,4645,그림자불꽃,2,8.0,57.43,1158
케넨,4646,폭풍 쇄도,2,7.3,56.82,264
케넨,3152,마법공학 로켓 벨트,2,6.5,55.95,168
케넨,3157,존야의 모래시계,2,9.5,52.55,137
케넨,6653,리안드리의 고통,2,7.5,50.7,71
케넨,3089,라바돈의 죽음모자,2,7.8,59.65,57
케넨,3135,공허의 지팡이,2,6.8,60.0,45
케넨,3102,밴시의 장막,2,7.9,73.08,26
케넨,3146,마법공학 총검,2,4.4,57.14,14
케넨,4633,균열 생성기,2,8.1,38.46,13
케넨,2510,황혼과 새벽,2,8.7,55.56,9
케넨,3124,구인수의 격노검,2,7.6,50.0,8
케넨,3137,무덤꽃,2,8.4,42.86,7
케넨,8010,핏빛 저주,2,8.3,66.67,6
케넨,3165,모렐로노미콘,2,8.6,80.0,5
케넨,3302,경계,2,7.5,50.0,4
케넨,3073,실험적 마공학판,2,7.3,66.67,3
케넨,2512,악마사냥꾼의 화살,2,3.0,100.0,2
케넨,3091,마법사의 최후,2,8.0,50.0,2
케넨,3115,내셔의 이빨,2,6.5,0.0,2
케넨,3153,몰락한 왕의 검,2,7.0,100.0,2
케넨,3190,강철의 솔라리 펜던트,2,7.0,0.0,1
케넨,4628,지평선의 초점,2,5.0,100.0,1
케넨,4629,우주의 추진력,2,8.0,100.0,1
케넨,3157,존야의 모래시계,3,7.2,58.12,308
케넨,3089,라바돈의 죽음모자,3,6.6,64.58,240
케넨,3135,공허의 지팡이,3,6.6,56.72,201
케넨,4645,그림자불꽃,3,6.0,55.67,194
케넨,4646,폭풍 쇄도,3,5.5,63.86,83
케넨,3102,밴시의 장막,3,6.4,56.6,53
케넨,3152,마법공학 로켓 벨트,3,4.9,50.0,20
케넨,3165,모렐로노미콘,3,4.9,80.0,15
케넨,6653,리안드리의 고통,3,4.8,64.29,14
케넨,3137,무덤꽃,3,6.1,75.0,8
케넨,3302,경계,3,7.3,75.0,4
케넨,3124,구인수의 격노검,3,3.3,0.0,3
케넨,3146,마법공학 총검,3,3.0,66.67,3
케넨,4633,균열 생성기,3,5.0,66.67,3
케넨,8010,핏빛 저주,3,6.0,66.67,3
케넨,2512,악마사냥꾼의 화살,3,6.5,100.0,2
케넨,2510,황혼과 새벽,3,9.0,0.0,1
케넨,3031,무한의 대검,3,7.0,100.0,1
케넨,3033,필멸자의 운명,3,4.0,100.0,1
케넨,3073,실험적 마공학판,3,4.0,100.0,1
케넨,3083,워모그의 갑옷,3,10.0,0.0,1
케넨,3107,구원,3,5.7,100.0,1
케넨,3115,내셔의 이빨,3,3.0,100.0,1
케넨,3156,맬모셔스의 아귀,3,2.0,100.0,1
케넨,3504,불타는 향로,3,6.5,100.0,1
케넨,4629,우주의 추진력,3,5.0,0.0,1
케이틀린,6676,징수의 총,1,11.6,49.15,3017
케이틀린,3097,폭풍갈퀴,1,12.0,54.82,1514
케이틀린,2523,마법광학 장치 C44,1,10.9,48.18,330
케이틀린,3032,윤 탈 야생화살,1,11.6,48.25,228
케이틀린,3031,무한의 대검,1,12.3,66.67,15
케이틀린,3142,요우무의 유령검,1,11.9,25.0,12
케이틀린,3179,그림자 검,1,12.7,36.36,11
케이틀린,3072,피바라기,1,12.5,50.0,8
케이틀린,6695,독사의 송곳니,1,9.7,33.33,3
케이틀린,2512,악마사냥꾼의 화살,1,13.0,0.0,2
케이틀린,6697,오만,1,12.0,0.0,2
케이틀린,3036,도미닉 경의 인사,1,13.0,0.0,1
케이틀린,3087,스태틱의 단검,1,8.0,100.0,1
케이틀린,3814,밤의 끝자락,1,11.0,100.0,1
케이틀린,6672,크라켄 학살자,1,12.0,0.0,1
케이틀린,6699,벼락폭풍검,1,13.0,0.0,1
케이틀린,6701,기회,1,9.0,100.0,1
케이틀린,3031,무한의 대검,2,7.1,54.14,3441
케이틀린,3094,고속 연사포,2,5.7,49.11,395
케이틀린,2523,마법광학 장치 C44,2,5.9,57.61,184
케이틀린,6676,징수의 총,2,5.9,46.36,110
케이틀린,3097,폭풍갈퀴,2,6.0,58.82,85
케이틀린,3036,도미닉 경의 인사,2,7.2,49.09,55
케이틀린,3046,유령 무희,2,5.9,61.29,31
케이틀린,3033,필멸자의 운명,2,6.6,33.33,30
케이틀린,3032,윤 탈 야생화살,2,5.2,61.11,18
케이틀린,3814,밤의 끝자락,2,6.7,66.67,3
케이틀린,6695,독사의 송곳니,2,7.0,33.33,3
케이틀린,2520,요새파괴자,2,6.5,0.0,2
케이틀린,3072,피바라기,2,5.5,50.0,2
케이틀린,3085,루난의 허리케인,2,5.0,50.0,2
케이틀린,3026,수호 천사,2,2.6,100.0,1
케이틀린,3084,강철심장,2,3.0,100.0,1
케이틀린,6697,오만,2,5.0,100.0,1
케이틀린,3094,고속 연사포,3,4.6,56.96,1673
케이틀린,3036,도미닉 경의 인사,3,5.8,55.11,646
케이틀린,3031,무한의 대검,3,5.9,56.62,491
케이틀린,2523,마법광학 장치 C44,3,4.8,56.74,178
케이틀린,3033,필멸자의 운명,3,5.2,45.77,142
케이틀린,3046,유령 무희,3,4.7,61.67,60
케이틀린,3097,폭풍갈퀴,3,4.5,42.11,19
케이틀린,6676,징수의 총,3,3.8,58.82,17
케이틀린,3072,피바라기,3,6.1,33.33,9
케이틀린,6673,불멸의 철갑궁,3,6.7,55.56,9
케이틀린,2512,악마사냥꾼의 화살,3,2.6,40.0,5
케이틀린,3085,루난의 허리케인,3,3.0,20.0,5
케이틀린,3156,맬모셔스의 아귀,3,4.6,80.0,5
케이틀린,6695,독사의 송곳니,3,5.0,100.0,5
케이틀린,3032,윤 탈 야생화살,3,0.0,50.0,2
케이틀린,3139,헤르메스의 시미터,3,5.5,100.0,2
케이틀린,3026,수호 천사,3,2.0,100.0,1
케이틀린,3508,정수 약탈자,3,5.0,100.0,1
케이틀린,3814,밤의 끝자락,3,9.0,0.0,1
케이틀린,6696,원칙의 원형낫,3,5.0,0.0,1
케인,6699,벼락폭풍검,1,10.7,56.28,215
케인,6692,월식,1,10.8,39.5,119
케인,3142,요우무의 유령검,1,10.3,41.38,58
케인,3161,쇼진의 창,1,12.7,48.0,50
케인,3071,칠흑의 양날 도끼,1,12.2,60.71,28
케인,6697,오만,1,10.9,40.0,25
케인,3179,그림자 검,1,10.1,66.67,15
케인,6701,기회,1,9.9,42.86,14
케인,6610,갈라진 하늘,1,11.1,46.15,13
케인,2517,끝없는 갈망,1,11.3,58.33,12
케인,6695,독사의 송곳니,1,11.6,12.5,8
케인,6696,원칙의 원형낫,1,9.3,50.0,4
케인,6698,불경한 히드라,1,8.7,0.0,3
케인,2520,요새파괴자,1,11.5,0.0,2
케인,3156,맬모셔스의 아귀,1,10.0,100.0,1
케인,3071,칠흑의 양날 도끼,2,7.4,55.11,176
케인,6695,독사의 송곳니,2,6.0,53.45,58
케인,6701,기회,2,6.0,41.3,46
케인,3161,쇼진의 창,2,7.1,52.94,34
케인,2517,끝없는 갈망,2,7.6,56.52,23
케인,6696,원칙의 원형낫,2,6.0,66.67,21
케인,6694,세릴다의 원한,2,7.5,52.63,19
케인,3142,요우무의 유령검,2,5.6,43.75,16
케인,2520,요새파괴자,2,7.5,53.33,15
케인,3814,밤의 끝자락,2,7.1,75.0,12
케인,6699,벼락폭풍검,2,6.1,27.27,11
케인,3033,필멸자의 운명,2,7.8,37.5,8
케인,6333,죽음의 무도,2,8.3,62.5,8
케인,6692,월식,2,4.6,37.5,8
케인,3179,그림자 검,2,5.0,28.57,7
케인,6697,오만,2,5.3,33.33,3
케인,3156,맬모셔스의 아귀,2,8.5,100.0,2
케인,6698,불경한 히드라,2,3.5,50.0,2
케인,3004,마나무네,2,2.0,0.0,1
케인,6609,화공 펑크 사슬검,2,14.0,100.0,1
케인,6333,죽음의 무도,3,7.0,60.0,70
케인,6694,세릴다의 원한,3,6.2,42.86,63
케인,3814,밤의 끝자락,3,5.3,57.14,35
케인,6695,독사의 송곳니,3,4.9,51.52,33
케인,3071,칠흑의 양날 도끼,3,6.3,52.38,21
케인,3161,쇼진의 창,3,6.2,66.67,21
케인,2517,끝없는 갈망,3,5.7,55.0,20
케인,3053,스테락의 도전,3,8.4,72.73,11
케인,3156,맬모셔스의 아귀,3,7.0,45.45,11
케인,6701,기회,3,4.4,36.36,11
케인,2520,요새파괴자,3,5.9,44.44,9
케인,3033,필멸자의 운명,3,3.9,85.71,7
케인,3142,요우무의 유령검,3,5.3,28.57,7
케인,3065,정령의 형상,3,4.7,60.0,5
케인,6696,원칙의 원형낫,3,7.0,40.0,5
케인,3004,마나무네,3,5.3,66.67,3
케인,3036,도미닉 경의 인사,3,8.3,33.33,3
케인,6697,오만,3,4.3,0.0,3
케인,3179,그림자 검,3,6.5,50.0,2
케인,6699,벼락폭풍검,3,6.0,0.0,2
케인,3143,란두인의 예언,3,8.0,100.0,1
케일,3115,내셔의 이빨,1,14.2,54.97,191
케일,3146,마법공학 총검,1,14.1,58.7,138
케일,3032,윤 탈 야생화살,1,12.8,61.54,39
케일,3124,구인수의 격노검,1,14.0,60.0,30
케일,2510,황혼과 새벽,1,14.5,50.0,4
케일,6672,크라켄 학살자,1,15.0,50.0,4
케일,3091,마법사의 최후,1,12.0,0.0,3
케일,3153,몰락한 왕의 검,1,15.3,0.0,3
케일,6657,영겁의 지팡이,1,11.3,33.33,3
케일,3097,폭풍갈퀴,1,12.0,0.0,1
케일,3115,내셔의 이빨,2,6.4,60.42,96
케일,3146,마법공학 총검,2,6.8,64.2,81
케일,3089,라바돈의 죽음모자,2,7.3,54.84,62
케일,3124,구인수의 격노검,2,7.0,55.0,40
케일,2510,황혼과 새벽,2,8.1,34.62,26
케일,3100,리치베인,2,8.3,78.57,14
케일,4645,그림자불꽃,2,6.9,54.55,11
케일,3116,라일라이의 수정홀,2,6.7,50.0,6
케일,3046,유령 무희,2,6.0,66.67,3
케일,3091,마법사의 최후,2,5.7,33.33,3
케일,3094,고속 연사포,2,7.0,0.0,1
케일,3153,몰락한 왕의 검,2,8.0,100.0,1
케일,3302,경계,2,6.0,100.0,1
케일,4633,균열 생성기,2,7.0,100.0,1
케일,6653,리안드리의 고통,2,9.0,100.0,1
케일,6672,크라켄 학살자,2,7.0,100.0,1
케일,3089,라바돈의 죽음모자,3,6.3,65.31,49
케일,4645,그림자불꽃,3,6.0,55.56,27
케일,3115,내셔의 이빨,3,5.5,60.87,23
케일,3116,라일라이의 수정홀,3,5.0,63.64,22
케일,3031,무한의 대검,3,6.5,80.0,20
케일,2510,황혼과 새벽,3,5.7,70.59,17
케일,3100,리치베인,3,5.6,68.75,16
케일,3124,구인수의 격노검,3,5.2,46.15,13
케일,3146,마법공학 총검,3,4.0,57.14,7
케일,3302,경계,3,6.8,80.0,5
케일,3157,존야의 모래시계,3,8.5,75.0,4
케일,3094,고속 연사포,3,6.0,50.0,2
케일,3135,공허의 지팡이,3,7.0,0.0,2
케일,3073,실험적 마공학판,3,5.0,0.0,1
케일,3091,마법사의 최후,3,6.0,0.0,1
케일,3102,밴시의 장막,3,7.0,100.0,1
케일,6653,리안드리의 고통,3,7.0,100.0,1
케일,6672,크라켄 학살자,3,6.0,0.0,1
코그모,3124,구인수의 격노검,1,11.9,52.63,152
코그모,6655,루덴의 메아리,1,11.6,40.48,42
코그모,6672,크라켄 학살자,1,10.9,57.14,42
코그모,2510,황혼과 새벽,1,11.9,67.65,34
코그모,3153,몰락한 왕의 검,1,12.2,40.74,27
코그모,3073,실험적 마공학판,1,12.7,33.33,3
코그모,3091,마법사의 최후,1,14.0,33.33,3
코그모,3118,악의,1,15.3,66.67,3
코그모,2524,밴들파이프,1,9.5,100.0,2
코그모,3003,대천사의 지팡이,1,12.5,50.0,2
코그모,3115,내셔의 이빨,1,10.0,100.0,2
코그모,2522,실체화 장비,1,17.0,100.0,1
코그모,2523,마법광학 장치 C44,1,14.0,100.0,1
코그모,3097,폭풍갈퀴,1,13.0,0.0,1
코그모,3124,구인수의 격노검,2,6.0,60.49,81
코그모,6675,나보리 명멸검,2,5.6,57.81,64
코그모,4645,그림자불꽃,2,7.9,44.83,29
코그모,3085,루난의 허리케인,2,6.4,44.0,25
코그모,3091,마법사의 최후,2,5.9,50.0,20
코그모,3153,몰락한 왕의 검,2,6.3,41.67,12
코그모,6672,크라켄 학살자,2,7.6,81.82,11
코그모,3115,내셔의 이빨,2,6.6,40.0,5
코그모,3003,대천사의 지팡이,2,5.5,50.0,4
코그모,2510,황혼과 새벽,2,7.3,0.0,3
코그모,2524,밴들파이프,2,5.0,33.33,3
코그모,3116,라일라이의 수정홀,2,8.7,100.0,3
코그모,4628,지평선의 초점,2,4.7,0.0,3
코그모,2522,실체화 장비,2,5.5,50.0,2
코그모,2523,마법광학 장치 C44,2,3.0,100.0,1
코그모,3032,윤 탈 야생화살,2,7.0,0.0,1
코그모,3046,유령 무희,2,7.0,100.0,1
코그모,3073,실험적 마공학판,2,6.0,0.0,1
코그모,3089,라바돈의 죽음모자,2,7.0,0.0,1
코그모,3118,악의,2,7.0,100.0,1
코그모,3302,경계,2,8.0,0.0,1
코그모,4646,폭풍 쇄도,2,6.0,0.0,1
코그모,6655,루덴의 메아리,2,0.0,0.0,1
코그모,3085,루난의 허리케인,3,5.2,42.22,45
코그모,6675,나보리 명멸검,3,4.7,58.62,29
코그모,2523,마법광학 장치 C44,3,5.1,60.71,28
코그모,3115,내셔의 이빨,3,4.6,68.42,19
코그모,3302,경계,3,5.4,50.0,16
코그모,3091,마법사의 최후,3,5.4,64.29,14
코그모,3089,라바돈의 죽음모자,3,6.9,25.0,8
코그모,3124,구인수의 격노검,3,5.4,57.14,7
코그모,3118,악의,3,6.5,50.0,6
코그모,4628,지평선의 초점,3,6.2,60.0,5
코그모,3003,대천사의 지팡이,3,6.3,33.33,3
코그모,3157,존야의 모래시계,3,5.3,66.67,3
코그모,3143,란두인의 예언,3,4.0,50.0,2
코그모,4633,균열 생성기,3,5.5,50.0,2
코그모,2503,어둠불꽃 횃불,3,8.0,0.0,1
코그모,2524,밴들파이프,3,6.0,100.0,1
코그모,2525,원형질 안전벨트,3,4.0,0.0,1
코그모,3004,마나무네,3,7.0,0.0,1
코그모,3073,실험적 마공학판,3,7.0,0.0,1
코그모,3102,밴시의 장막,3,8.0,0.0,1
코그모,3152,마법공학 로켓 벨트,3,7.0,0.0,1
코그모,3153,몰락한 왕의 검,3,9.0,0.0,1
코그모,3165,모렐로노미콘,3,7.0,0.0,1
코그모,4645,그림자불꽃,3,8.0,0.0,1
코그모,6655,루덴의 메아리,3,8.0,100.0,1
코그모,6672,크라켄 학살자,3,10.0,0.0,1
코그모,6673,불멸의 철갑궁,3,6.0,100.0,1
코르키,3078,삼위일체,1,13.1,50.37,1211
코르키,3508,정수 약탈자,1,11.4,47.07,529
코르키,6676,징수의 총,1,11.4,41.67,48
코르키,3161,쇼진의 창,1,12.7,44.44,27
코르키,3004,마나무네,1,15.0,33.33,3
코르키,3087,스태틱의 단검,1,10.7,66.67,3
코르키,3156,맬모셔스의 아귀,1,14.0,66.67,3
코르키,3071,칠흑의 양날 도끼,1,14.0,50.0,2
코르키,3097,폭풍갈퀴,1,13.0,50.0,2
코르키,6692,월식,1,11.5,0.0,2
코르키,3072,피바라기,1,14.0,100.0,1
코르키,3073,실험적 마공학판,1,10.0,100.0,1
코르키,3142,요우무의 유령검,1,11.0,0.0,1
코르키,3146,마법공학 총검,1,17.0,0.0,1
코르키,3004,마나무네,2,5.6,51.88,1064
코르키,6676,징수의 총,2,6.1,48.21,251
코르키,3031,무한의 대검,2,7.0,45.05,91
코르키,3097,폭풍갈퀴,2,6.9,66.67,39
코르키,2512,악마사냥꾼의 화살,2,5.6,60.0,30
코르키,3161,쇼진의 창,2,8.1,45.0,20
코르키,3508,정수 약탈자,2,5.7,35.29,17
코르키,3078,삼위일체,2,7.6,58.33,12
코르키,6695,독사의 송곳니,2,6.9,77.78,9
코르키,3036,도미닉 경의 인사,2,7.9,62.5,8
코르키,3094,고속 연사포,2,6.4,37.5,8
코르키,6673,불멸의 철갑궁,2,6.4,75.0,8
코르키,3071,칠흑의 양날 도끼,2,9.2,50.0,6
코르키,2523,마법광학 장치 C44,2,7.3,33.33,3
코르키,6675,나보리 명멸검,2,6.7,66.67,3
코르키,3033,필멸자의 운명,2,7.0,0.0,2
코르키,3156,맬모셔스의 아귀,2,3.0,50.0,2
코르키,2520,요새파괴자,2,8.0,0.0,1
코르키,2522,실체화 장비,2,10.0,100.0,1
코르키,3032,윤 탈 야생화살,2,9.0,0.0,1
코르키,3146,마법공학 총검,2,5.0,0.0,1
코르키,6692,월식,2,5.0,100.0,1
코르키,6676,징수의 총,3,5.7,55.04,387
코르키,3031,무한의 대검,3,6.2,51.63,215
코르키,3036,도미닉 경의 인사,3,6.2,48.91,137
코르키,2512,악마사냥꾼의 화살,3,4.8,50.0,86
코르키,3033,필멸자의 운명,3,5.9,47.44,78
코르키,3094,고속 연사포,3,5.3,49.23,65
코르키,6695,독사의 송곳니,3,5.4,44.0,25
코르키,3161,쇼진의 창,3,6.2,41.67,24
코르키,6673,불멸의 철갑궁,3,5.7,60.87,23
코르키,3004,마나무네,3,3.2,68.75,16
코르키,3156,맬모셔스의 아귀,3,6.3,81.25,16
코르키,3071,칠흑의 양날 도끼,3,6.6,50.0,12
코르키,3097,폭풍갈퀴,3,5.7,83.33,6
코르키,3003,대천사의 지팡이,3,6.2,50.0,4
코르키,2523,마법광학 장치 C44,3,4.0,66.67,3
코르키,3814,밤의 끝자락,3,7.0,0.0,3
코르키,3046,유령 무희,3,7.5,100.0,2
코르키,3072,피바라기,3,5.0,0.0,2
코르키,3078,삼위일체,3,8.0,50.0,2
코르키,6675,나보리 명멸검,3,4.5,100.0,2
코르키,6699,벼락폭풍검,3,6.5,100.0,2
코르키,2517,끝없는 갈망,3,9.0,100.0,1
코르키,2520,요새파괴자,3,5.0,100.0,1
코르키,3508,정수 약탈자,3,5.0,0.0,1
코르키,6610,갈라진 하늘,3,7.0,100.0,1
코르키,6694,세릴다의 원한,3,7.0,0.0,1
퀸,3087,스태틱의 단검,1,11.2,53.7,162
퀸,6672,크라켄 학살자,1,12.9,50.0,106
퀸,6698,불경한 히드라,1,11.4,43.0,100
퀸,3097,폭풍갈퀴,1,12.7,50.0,28
퀸,3142,요우무의 유령검,1,12.2,40.0,5
퀸,6631,발걸음 분쇄기,1,13.3,50.0,4
퀸,3153,몰락한 왕의 검,1,14.7,66.67,3
퀸,3156,맬모셔스의 아귀,1,14.0,66.67,3
퀸,6695,독사의 송곳니,1,12.7,0.0,3
퀸,2520,요새파괴자,1,12.5,50.0,2
퀸,3091,마법사의 최후,1,9.5,50.0,2
퀸,6676,징수의 총,1,12.0,50.0,2
퀸,3002,개척자,1,24.0,100.0,1
퀸,3179,그림자 검,1,12.0,0.0,1
퀸,3814,밤의 끝자락,1,10.0,100.0,1
퀸,6701,기회,1,12.0,0.0,1
퀸,3814,밤의 끝자락,2,7.7,59.06,127
퀸,6676,징수의 총,2,7.7,32.31,65
퀸,3033,필멸자의 운명,2,7.8,56.41,39
퀸,3097,폭풍갈퀴,2,7.8,57.14,21
퀸,3036,도미닉 경의 인사,2,9.1,43.75,16
