position,champion,strategy,pick_count,win_count,avg_swap_time,win_rate
TOP,우디르,망원형 개조 ➡ 예언자의 렌즈,7,5,1174714.2857142857,71.42857142857143
TOP,우디르,예언자의 렌즈 (유지),224,125,0.0,55.80357142857143
TOP,우디르,예언자의 렌즈 ➡ 망원형 개조,6,3,1610525.5,50.0
TOP,우디르,예언자의 렌즈 ➡ 투명 와드,2,1,540176.5,50.0
TOP,우디르,투명 와드 (유지),54,24,0.0,44.44444444444444
TOP,우디르,투명 와드 ➡ 망원형 개조,7,4,1147858.0,57.14285714285714
TOP,우디르,투명 와드 ➡ 예언자의 렌즈,87,50,1065895.7816091955,57.47126436781609
TOP,우르곳,망원형 개조 (유지),177,104,0.0,58.75706214689266
TOP,우르곳,망원형 개조 ➡ 예언자의 렌즈,69,39,1237817.5217391304,56.52173913043478
TOP,우르곳,망원형 개조 ➡ 투명 와드,2,2,1110428.0,100.0
TOP,우르곳,예언자의 렌즈 (유지),179,108,0.0,60.33519553072626
TOP,우르곳,예언자의 렌즈 ➡ 망원형 개조,5,2,924352.4,40.0
TOP,우르곳,예언자의 렌즈 ➡ 투명 와드,5,3,1128386.6,60.0
TOP,우르곳,투명 와드 (유지),77,37,0.0,48.05194805194805
TOP,우르곳,투명 와드 ➡ 망원형 개조,91,51,852851.2087912088,56.043956043956044
TOP,우르곳,투명 와드 ➡ 예언자의 렌즈,94,48,1023833.7659574468,51.06382978723404
TOP,워윅,망원형 개조 (유지),46,25,0.0,54.347826086956516
TOP,워윅,망원형 개조 ➡ 예언자의 렌즈,11,5,1129497.0909090908,45.45454545454545
TOP,워윅,예언자의 렌즈 (유지),252,132,0.0,52.38095238095239
TOP,워윅,예언자의 렌즈 ➡ 망원형 개조,11,6,1347732.5454545454,54.54545454545454
TOP,워윅,투명 와드 (유지),43,18,0.0,41.86046511627907
TOP,워윅,투명 와드 ➡ 망원형 개조,29,15,1018288.9655172414,51.724137931034484
TOP,워윅,투명 와드 ➡ 예언자의 렌즈,106,49,885609.4245283019,46.22641509433962
TOP,유나라,망원형 개조 (유지),1,0,0.0,0.0
TOP,이렐리아,망원형 개조 (유지),543,283,0.0,52.117863720073665
TOP,이렐리아,망원형 개조 ➡ 예언자의 렌즈,45,25,1220174.8,55.55555555555556
TOP,이렐리아,예언자의 렌즈 (유지),356,193,0.0,54.21348314606742
TOP,이렐리아,예언자의 렌즈 ➡ 망원형 개조,36,22,915873.1666666666,61.111111111111114
TOP,이렐리아,예언자의 렌즈 ➡ 투명 와드,7,1,445852.14285714284,14.285714285714285
TOP,이렐리아,투명 와드 (유지),307,134,0.0,43.648208469055376
TOP,이렐리아,투명 와드 ➡ 망원형 개조,327,187,854585.7828746177,57.18654434250765
TOP,이렐리아,투명 와드 ➡ 예언자의 렌즈,257,137,965716.8638132296,53.30739299610895
TOP,이블린,투명 와드 (유지),1,0,0.0,0.0
TOP,이블린,투명 와드 ➡ 망원형 개조,6,2,820272.5,33.33333333333333
TOP,이즈리얼,망원형 개조 (유지),1,1,0.0,100.0
TOP,이즈리얼,망원형 개조 ➡ 예언자의 렌즈,1,1,1740572.0,100.0
TOP,이즈리얼,투명 와드 ➡ 망원형 개조,1,0,840294.0,0.0
TOP,일라오이,망원형 개조 (유지),124,61,0.0,49.193548387096776
TOP,일라오이,망원형 개조 ➡ 예언자의 렌즈,7,3,1680545.2857142857,42.857142857142854
TOP,일라오이,예언자의 렌즈 (유지),22,8,0.0,36.36363636363637
TOP,일라오이,예언자의 렌즈 ➡ 망원형 개조,1,1,1380505.0,100.0
TOP,일라오이,예언자의 렌즈 ➡ 투명 와드,6,2,980374.6666666666,33.33333333333333
TOP,일라오이,투명 와드 (유지),52,20,0.0,38.46153846153847
TOP,일라오이,투명 와드 ➡ 망원형 개조,14,4,960341.9285714285,28.57142857142857
TOP,일라오이,투명 와드 ➡ 예언자의 렌즈,16,4,1147922.6875,25.0
TOP,자르반 4세,망원형 개조 (유지),3,2,0.0,66.66666666666666
TOP,자르반 4세,예언자의 렌즈 (유지),3,1,0.0,33.33333333333333
TOP,자르반 4세,예언자의 렌즈 ➡ 투명 와드,1,1,720249.0,100.0
TOP,자르반 4세,투명 와드 (유지),2,2,0.0,100.0
TOP,자르반 4세,투명 와드 ➡ 망원형 개조,3,2,740264.0,66.66666666666666
TOP,자르반 4세,투명 와드 ➡ 예언자의 렌즈,3,0,1140421.6666666667,0.0
TOP,자이라,망원형 개조 (유지),3,2,0.0,66.66666666666666
TOP,자크,망원형 개조 (유지),18,7,0.0,38.88888888888889
TOP,자크,망원형 개조 ➡ 예언자의 렌즈,28,10,1284032.4642857143,35.714285714285715
TOP,자크,예언자의 렌즈 (유지),130,77,0.0,59.23076923076923
TOP,자크,예언자의 렌즈 ➡ 망원형 개조,2,0,1830613.0,0.0
TOP,자크,예언자의 렌즈 ➡ 투명 와드,3,2,300098.6666666667,66.66666666666666
TOP,자크,투명 와드 (유지),27,8,0.0,29.629629629629626
TOP,자크,투명 와드 ➡ 망원형 개조,5,0,1032384.2,0.0
TOP,자크,투명 와드 ➡ 예언자의 렌즈,74,32,984675.2567567568,43.24324324324324
TOP,자헨,망원형 개조 (유지),123,64,0.0,52.03252032520326
TOP,자헨,망원형 개조 ➡ 예언자의 렌즈,42,27,1111642.4285714286,64.28571428571429
TOP,자헨,망원형 개조 ➡ 투명 와드,1,1,1380541.0,100.0
TOP,자헨,예언자의 렌즈 (유지),677,379,0.0,55.98227474150664
TOP,자헨,예언자의 렌즈 ➡ 망원형 개조,11,4,927595.0,36.36363636363637
TOP,자헨,예언자의 렌즈 ➡ 투명 와드,25,18,436948.44,72.0
TOP,자헨,투명 와드 (유지),612,257,0.0,41.993464052287585
TOP,자헨,투명 와드 ➡ 망원형 개조,132,69,956259.2878787878,52.27272727272727
TOP,자헨,투명 와드 ➡ 예언자의 렌즈,596,357,1046371.7953020134,59.89932885906041
TOP,잔나,망원형 개조 (유지),1,1,0.0,100.0
TOP,잭스,망원형 개조 (유지),16,6,0.0,37.5
TOP,잭스,망원형 개조 ➡ 예언자의 렌즈,2,2,1080356.5,100.0
TOP,잭스,망원형 개조 ➡ 투명 와드,7,3,943213.4285714285,42.857142857142854
TOP,잭스,예언자의 렌즈 (유지),45,26,0.0,57.77777777777777
TOP,잭스,예언자의 렌즈 ➡ 망원형 개조,1,0,1860704.0,0.0
TOP,잭스,예언자의 렌즈 ➡ 투명 와드,33,15,383759.9090909091,45.45454545454545
TOP,잭스,투명 와드 (유지),1853,948,0.0,51.160280626011875
TOP,잭스,투명 와드 ➡ 망원형 개조,12,4,1070350.25,33.33333333333333
TOP,잭스,투명 와드 ➡ 예언자의 렌즈,50,27,543784.48,54.0
TOP,제드,망원형 개조 (유지),18,13,0.0,72.22222222222221
TOP,제드,망원형 개조 ➡ 예언자의 렌즈,2,0,1410453.5,0.0
TOP,제드,예언자의 렌즈 (유지),48,22,0.0,45.83333333333333
TOP,제드,예언자의 렌즈 ➡ 망원형 개조,4,1,1290422.0,25.0
TOP,제드,예언자의 렌즈 ➡ 투명 와드,1,1,943261.0,100.0
TOP,제드,투명 와드 (유지),19,7,0.0,36.84210526315789
TOP,제드,투명 와드 ➡ 망원형 개조,15,7,848316.6,46.666666666666664
TOP,제드,투명 와드 ➡ 예언자의 렌즈,24,14,935336.4166666666,58.333333333333336
TOP,제라스,망원형 개조 (유지),1,0,0.0,0.0
TOP,제리,망원형 개조 (유지),1,1,0.0,100.0
TOP,제리,투명 와드 ➡ 망원형 개조,3,1,800275.0,33.33333333333333
TOP,제이스,망원형 개조 (유지),309,168,0.0,54.36893203883495
TOP,제이스,망원형 개조 ➡ 예언자의 렌즈,29,14,1152821.0,48.275862068965516
TOP,제이스,망원형 개조 ➡ 투명 와드,9,4,1267081.2222222222,44.44444444444444
TOP,제이스,예언자의 렌즈 (유지),134,70,0.0,52.23880597014925
TOP,제이스,예언자의 렌즈 ➡ 망원형 개조,22,9,755734.9545454546,40.909090909090914
TOP,제이스,예언자의 렌즈 ➡ 투명 와드,4,1,60016.0,25.0
TOP,제이스,투명 와드 (유지),195,84,0.0,43.07692307692308
TOP,제이스,투명 와드 ➡ 망원형 개조,294,154,923604.1632653062,52.38095238095239
TOP,제이스,투명 와드 ➡ 예언자의 렌즈,158,88,999854.9493670886,55.69620253164557
TOP,조이,망원형 개조 (유지),5,2,0.0,40.0
TOP,조이,예언자의 렌즈 (유지),20,9,0.0,45.0
TOP,조이,투명 와드 (유지),3,2,0.0,66.66666666666666
TOP,조이,투명 와드 ➡ 망원형 개조,10,6,756290.5,60.0
TOP,조이,투명 와드 ➡ 예언자의 렌즈,8,3,795275.125,37.5
TOP,진,망원형 개조 (유지),1,0,0.0,0.0
TOP,진,투명 와드 ➡ 망원형 개조,2,1,990350.5,50.0
TOP,질리언,망원형 개조 (유지),4,3,0.0,75.0
TOP,질리언,망원형 개조 ➡ 예언자의 렌즈,1,0,1020329.0,0.0
TOP,질리언,투명 와드 (유지),2,0,0.0,0.0
TOP,질리언,투명 와드 ➡ 예언자의 렌즈,1,0,1320388.0,0.0
TOP,징크스,망원형 개조 (유지),1,0,0.0,0.0
TOP,초가스,망원형 개조 (유지),19,6,0.0,31.57894736842105
TOP,초가스,망원형 개조 ➡ 예언자의 렌즈,1,1,1200460.0,100.0
TOP,초가스,예언자의 렌즈 (유지),72,32,0.0,44.44444444444444
TOP,초가스,예언자의 렌즈 ➡ 망원형 개조,2,0,1860583.0,0.0
TOP,초가스,예언자의 렌즈 ➡ 투명 와드,1,1,1080388.0,100.0
TOP,초가스,투명 와드 (유지),12,7,0.0,58.333333333333336
TOP,초가스,투명 와드 ➡ 망원형 개조,8,4,997874.875,50.0
TOP,초가스,투명 와드 ➡ 예언자의 렌즈,28,10,1073967.6785714286,35.714285714285715
TOP,카르마,망원형 개조 (유지),24,13,0.0,54.166666666666664
TOP,카르마,예언자의 렌즈 (유지),12,5,0.0,41.66666666666667
TOP,카르마,예언자의 렌즈 ➡ 망원형 개조,1,1,720320.0,100.0
TOP,카르마,투명 와드 (유지),9,2,0.0,22.22222222222222
TOP,카르마,투명 와드 ➡ 망원형 개조,12,5,1055390.4166666667,41.66666666666667
TOP,카르마,투명 와드 ➡ 예언자의 렌즈,11,5,1080393.6363636365,45.45454545454545
TOP,카밀,망원형 개조 (유지),294,152,0.0,51.70068027210885
TOP,카밀,망원형 개조 ➡ 예언자의 렌즈,26,13,1237359.576923077,50.0
TOP,카밀,예언자의 렌즈 (유지),270,146,0.0,54.074074074074076
TOP,카밀,예언자의 렌즈 ➡ 망원형 개조,12,8,900316.0833333334,66.66666666666666
TOP,카밀,예언자의 렌즈 ➡ 투명 와드,6,3,410170.6666666667,50.0
TOP,카밀,투명 와드 (유지),224,87,0.0,38.839285714285715
TOP,카밀,투명 와드 ➡ 망원형 개조,94,44,895865.7553191489,46.808510638297875
TOP,카밀,투명 와드 ➡ 예언자의 렌즈,314,173,1010655.6273885351,55.095541401273884
TOP,카사딘,망원형 개조 (유지),4,2,0.0,50.0
TOP,카사딘,망원형 개조 ➡ 예언자의 렌즈,2,1,1530480.0,50.0
TOP,카사딘,예언자의 렌즈 (유지),14,10,0.0,71.42857142857143
TOP,카사딘,투명 와드 (유지),7,3,0.0,42.857142857142854
TOP,카사딘,투명 와드 ➡ 망원형 개조,1,0,780228.0,0.0
TOP,카사딘,투명 와드 ➡ 예언자의 렌즈,3,1,980359.0,33.33333333333333
TOP,카서스,망원형 개조 (유지),3,1,0.0,33.33333333333333
TOP,카서스,투명 와드 (유지),2,1,0.0,50.0
TOP,카서스,투명 와드 ➡ 망원형 개조,3,0,660275.6666666666,0.0
TOP,카시오페아,망원형 개조 (유지),201,110,0.0,54.72636815920397
TOP,카시오페아,망원형 개조 ➡ 예언자의 렌즈,15,7,1340468.5333333334,46.666666666666664
TOP,카시오페아,망원형 개조 ➡ 투명 와드,1,0,780380.0,0.0
TOP,카시오페아,예언자의 렌즈 (유지),35,19,0.0,54.285714285714285
TOP,카시오페아,예언자의 렌즈 ➡ 망원형 개조,3,2,1420491.3333333333,66.66666666666666
TOP,카시오페아,예언자의 렌즈 ➡ 투명 와드,1,0,60002.0,0.0
TOP,카시오페아,투명 와드 (유지),38,16,0.0,42.10526315789473
TOP,카시오페아,투명 와드 ➡ 망원형 개조,95,54,893338.6210526315,56.84210526315789
TOP,카시오페아,투명 와드 ➡ 예언자의 렌즈,44,25,903556.25,56.81818181818182
TOP,카이사,망원형 개조 (유지),10,6,0.0,60.0
TOP,카이사,망원형 개조 ➡ 투명 와드,1,0,1440489.0,0.0
TOP,카이사,예언자의 렌즈 ➡ 투명 와드,1,1,60000.0,100.0
TOP,카이사,투명 와드 (유지),1,0,0.0,0.0
TOP,카이사,투명 와드 ➡ 망원형 개조,9,5,833645.1111111111,55.55555555555556
TOP,카이사,투명 와드 ➡ 예언자의 렌즈,1,0,960326.0,0.0
TOP,카직스,예언자의 렌즈 (유지),1,0,0.0,0.0
TOP,카타리나,망원형 개조 (유지),5,3,0.0,60.0
TOP,카타리나,망원형 개조 ➡ 예언자의 렌즈,1,0,1500468.0,0.0
TOP,카타리나,예언자의 렌즈 (유지),12,3,0.0,25.0
TOP,카타리나,예언자의 렌즈 ➡ 망원형 개조,2,2,960348.0,100.0
TOP,카타리나,투명 와드 (유지),4,2,0.0,50.0
TOP,카타리나,투명 와드 ➡ 망원형 개조,1,1,900335.0,100.0
TOP,카타리나,투명 와드 ➡ 예언자의 렌즈,4,3,1065396.0,75.0
TOP,칼리스타,망원형 개조 (유지),3,0,0.0,0.0
TOP,칼리스타,망원형 개조 ➡ 예언자의 렌즈,1,1,1200484.0,100.0
TOP,칼리스타,투명 와드 ➡ 망원형 개조,3,1,880364.6666666666,33.33333333333333
TOP,칼리스타,투명 와드 ➡ 예언자의 렌즈,2,1,1350491.0,50.0
TOP,케넨,망원형 개조 (유지),228,129,0.0,56.57894736842105
TOP,케넨,망원형 개조 ➡ 예언자의 렌즈,49,23,1200415.918367347,46.93877551020408
TOP,케넨,망원형 개조 ➡ 투명 와드,4,3,1110447.75,75.0
TOP,케넨,예언자의 렌즈 (유지),590,351,0.0,59.49152542372881
TOP,케넨,예언자의 렌즈 ➡ 망원형 개조,21,10,991781.5238095238,47.61904761904761
TOP,케넨,예언자의 렌즈 ➡ 투명 와드,12,7,466004.5833333333,58.333333333333336
TOP,케넨,투명 와드 (유지),362,181,0.0,50.0
TOP,케넨,투명 와드 ➡ 망원형 개조,188,104,967200.3776595745,55.319148936170215
TOP,케넨,투명 와드 ➡ 예언자의 렌즈,557,314,1001654.4524236984,56.37342908438061
TOP,케이틀린,망원형 개조 (유지),3,3,0.0,100.0
TOP,케이틀린,투명 와드 (유지),1,0,0.0,0.0
TOP,케이틀린,투명 와드 ➡ 망원형 개조,4,0,915333.25,0.0
TOP,케인,망원형 개조 (유지),7,3,0.0,42.857142857142854
TOP,케인,예언자의 렌즈 (유지),24,15,0.0,62.5
TOP,케인,예언자의 렌즈 ➡ 망원형 개조,1,0,1560469.0,0.0
TOP,케인,투명 와드 (유지),19,9,0.0,47.368421052631575
TOP,케인,투명 와드 ➡ 망원형 개조,7,4,703145.5714285715,57.14285714285714
TOP,케인,투명 와드 ➡ 예언자의 렌즈,5,3,1056409.6,60.0
TOP,케일,망원형 개조 (유지),96,54,0.0,56.25
TOP,케일,망원형 개조 ➡ 예언자의 렌즈,3,2,1320442.0,66.66666666666666
TOP,케일,망원형 개조 ➡ 투명 와드,1,0,1080385.0,0.0
TOP,케일,예언자의 렌즈 (유지),7,5,0.0,71.42857142857143
TOP,케일,예언자의 렌즈 ➡ 망원형 개조,7,1,1217574.857142857,14.285714285714285
TOP,케일,투명 와드 (유지),62,32,0.0,51.61290322580645
TOP,케일,투명 와드 ➡ 망원형 개조,138,81,972962.695652174,58.69565217391305
TOP,케일,투명 와드 ➡ 예언자의 렌즈,6,4,970375.8333333334,66.66666666666666
TOP,코그모,망원형 개조 (유지),1,0,0.0,0.0
TOP,코그모,투명 와드 (유지),1,0,0.0,0.0
TOP,코그모,투명 와드 ➡ 망원형 개조,4,1,825283.25,25.0
TOP,코르키,망원형 개조 (유지),22,9,0.0,40.909090909090914
TOP,코르키,예언자의 렌즈 (유지),2,1,0.0,50.0
TOP,코르키,예언자의 렌즈 ➡ 망원형 개조,1,0,1200211.0,0.0
TOP,코르키,투명 와드 (유지),17,10,0.0,58.82352941176471
TOP,코르키,투명 와드 ➡ 망원형 개조,39,21,951103.7692307692,53.84615384615385
TOP,코르키,투명 와드 ➡ 예언자의 렌즈,6,4,890318.1666666666,66.66666666666666
TOP,퀸,망원형 개조 (유지),46,27,0.0,58.69565217391305
TOP,퀸,망원형 개조 ➡ 예언자의 렌즈,8,5,1042865.5,62.5
TOP,퀸,망원형 개조 ➡ 투명 와드,2,1,1440500.0,50.0
TOP,퀸,예언자의 렌즈 (유지),35,20,0.0,57.14285714285714
TOP,퀸,예언자의 렌즈 ➡ 망원형 개조,2,0,1410487.5,0.0
TOP,퀸,예언자의 렌즈 ➡ 투명 와드,2,0,60009.5,0.0
TOP,퀸,투명 와드 (유지),84,47,0.0,55.952380952380956
TOP,퀸,투명 와드 ➡ 망원형 개조,40,20,898836.275,50.0
TOP,퀸,투명 와드 ➡ 예언자의 렌즈,50,29,900323.6,57.99999999999999
TOP,크산테,망원형 개조 (유지),212,83,0.0,39.15094339622642
TOP,크산테,망원형 개조 ➡ 예언자의 렌즈,51,27,1112165.0196078431,52.94117647058824
TOP,크산테,망원형 개조 ➡ 투명 와드,3,1,980421.0,33.33333333333333
TOP,크산테,예언자의 렌즈 (유지),1309,660,0.0,50.42016806722689
TOP,크산테,예언자의 렌즈 ➡ 망원형 개조,26,15,1112688.923076923,57.692307692307686
TOP,크산테,예언자의 렌즈 ➡ 투명 와드,22,9,793903.3181818182,40.909090909090914
TOP,크산테,투명 와드 (유지),762,338,0.0,44.35695538057743
TOP,크산테,투명 와드 ➡ 망원형 개조,180,79,990582.4166666666,43.888888888888886
TOP,크산테,투명 와드 ➡ 예언자의 렌즈,1004,507,1042651.5498007968,50.49800796812749
TOP,클레드,망원형 개조 (유지),65,41,0.0,63.07692307692307
TOP,클레드,망원형 개조 ➡ 예언자의 렌즈,5,3,1044404.6,60.0
TOP,클레드,예언자의 렌즈 (유지),338,186,0.0,55.02958579881657
TOP,클레드,예언자의 렌즈 ➡ 망원형 개조,12,3,1065382.0833333333,25.0
TOP,클레드,예언자의 렌즈 ➡ 투명 와드,2,0,660237.0,0.0
TOP,클레드,투명 와드 (유지),166,71,0.0,42.77108433734939
TOP,클레드,투명 와드 ➡ 망원형 개조,115,64,883118.6695652173,55.65217391304348
TOP,클레드,투명 와드 ➡ 예언자의 렌즈,151,70,1050454.0860927152,46.35761589403973
TOP,키아나,망원형 개조 (유지),4,0,0.0,0.0
TOP,키아나,예언자의 렌즈 (유지),24,8,0.0,33.33333333333333
TOP,키아나,예언자의 렌즈 ➡ 망원형 개조,4,3,975354.75,75.0
TOP,키아나,예언자의 렌즈 ➡ 투명 와드,1,0,60015.0,0.0
TOP,키아나,투명 와드 (유지),5,3,0.0,60.0
TOP,키아나,투명 와드 ➡ 망원형 개조,1,0,1020435.0,0.0
TOP,키아나,투명 와드 ➡ 예언자의 렌즈,43,17,886367.4418604651,39.53488372093023
TOP,킨드레드,투명 와드 ➡ 망원형 개조,1,1,1440527.0,100.0
TOP,타릭,예언자의 렌즈 ➡ 망원형 개조,1,0,1260451.0,0.0
TOP,탈론,망원형 개조 (유지),4,3,0.0,75.0
TOP,탈론,망원형 개조 ➡ 예언자의 렌즈,1,0,1260467.0,0.0
TOP,탈론,예언자의 렌즈 (유지),10,6,0.0,60.0
TOP,탈론,투명 와드 (유지),1,0,0.0,0.0
TOP,탈론,투명 와드 ➡ 망원형 개조,1,1,1800597.0,100.0
TOP,탈론,투명 와드 ➡ 예언자의 렌즈,1,0,960368.0,0.0
TOP,탈리야,망원형 개조 (유지),5,4,0.0,80.0
TOP,탈리야,예언자의 렌즈 ➡ 망원형 개조,1,1,1260425.0,100.0
TOP,탈리야,투명 와드 ➡ 망원형 개조,3,0,1100431.6666666667,0.0
TOP,탐 켄치,망원형 개조 (유지),6,1,0.0,16.666666666666664
TOP,탐 켄치,예언자의 렌즈 (유지),55,28,0.0,50.90909090909091
TOP,탐 켄치,투명 와드 (유지),94,49,0.0,52.12765957446809
TOP,탐 켄치,투명 와드 ➡ 망원형 개조,5,2,1152383.2,40.0
TOP,탐 켄치,투명 와드 ➡ 예언자의 렌즈,66,36,1126760.7575757576,54.54545454545454
TOP,트런들,망원형 개조 (유지),3,3,0.0,100.0
TOP,트런들,망원형 개조 ➡ 예언자의 렌즈,1,0,1020297.0,0.0
TOP,트런들,망원형 개조 ➡ 투명 와드,1,1,780356.0,100.0
TOP,트런들,예언자의 렌즈 (유지),14,9,0.0,64.28571428571429
TOP,트런들,예언자의 렌즈 ➡ 망원형 개조,1,0,1200446.0,0.0
TOP,트런들,예언자의 렌즈 ➡ 투명 와드,3,0,880334.0,0.0
TOP,트런들,투명 와드 (유지),51,29,0.0,56.86274509803921
TOP,트런들,투명 와드 ➡ 망원형 개조,3,1,1080398.0,33.33333333333333
TOP,트런들,투명 와드 ➡ 예언자의 렌즈,10,4,1032378.2,40.0
TOP,트리스타나,망원형 개조 (유지),15,9,0.0,60.0
TOP,트리스타나,망원형 개조 ➡ 예언자의 렌즈,1,0,960322.0,0.0
TOP,트리스타나,예언자의 렌즈 (유지),2,0,0.0,0.0
TOP,트리스타나,예언자의 렌즈 ➡ 망원형 개조,3,2,920352.6666666666,66.66666666666666
TOP,트리스타나,투명 와드 (유지),5,2,0.0,40.0
TOP,트리스타나,투명 와드 ➡ 망원형 개조,31,19,948270.7741935484,61.29032258064516
TOP,트리스타나,투명 와드 ➡ 예언자의 렌즈,3,1,1240430.3333333333,33.33333333333333
TOP,트린다미어,망원형 개조 (유지),33,14,0.0,42.42424242424242
TOP,트린다미어,망원형 개조 ➡ 예언자의 렌즈,3,1,740298.3333333334,33.33333333333333
TOP,트린다미어,예언자의 렌즈 (유지),273,148,0.0,54.21245421245421
TOP,트린다미어,예언자의 렌즈 ➡ 망원형 개조,3,0,1260410.6666666667,0.0
TOP,트린다미어,예언자의 렌즈 ➡ 투명 와드,4,2,375102.25,50.0
TOP,트린다미어,투명 와드 (유지),99,47,0.0,47.474747474747474
TOP,트린다미어,투명 와드 ➡ 망원형 개조,51,24,1018011.725490196,47.05882352941176
TOP,트린다미어,투명 와드 ➡ 예언자의 렌즈,107,54,1008879.2056074766,50.467289719626166
TOP,트위스티드 페이트,망원형 개조 (유지),13,9,0.0,69.23076923076923
TOP,트위스티드 페이트,예언자의 렌즈 (유지),1,0,0.0,0.0
TOP,트위스티드 페이트,예언자의 렌즈 ➡ 망원형 개조,1,0,1140408.0,0.0
TOP,트위스티드 페이트,투명 와드 (유지),19,9,0.0,47.368421052631575
TOP,트위스티드 페이트,투명 와드 ➡ 망원형 개조,9,6,900328.5555555555,66.66666666666666
TOP,트위스티드 페이트,투명 와드 ➡ 예언자의 렌즈,2,0,780196.0,0.0
TOP,트위치,투명 와드 (유지),1,0,0.0,0.0
TOP,티모,망원형 개조 (유지),39,21,0.0,53.84615384615385
TOP,티모,망원형 개조 ➡ 예언자의 렌즈,4,2,1335465.5,50.0
TOP,티모,예언자의 렌즈 (유지),191,107,0.0,56.02094240837696
TOP,티모,예언자의 렌즈 ➡ 망원형 개조,3,1,980350.6666666666,33.33333333333333
TOP,티모,예언자의 렌즈 ➡ 투명 와드,3,1,520207.0,33.33333333333333
TOP,티모,투명 와드 (유지),95,45,0.0,47.368421052631575
TOP,티모,투명 와드 ➡ 망원형 개조,15,5,980344.4,33.33333333333333
TOP,티모,투명 와드 ➡ 예언자의 렌즈,166,94,797644.5542168674,56.62650602409639
TOP,판테온,망원형 개조 (유지),71,38,0.0,53.52112676056338
TOP,판테온,망원형 개조 ➡ 예언자의 렌즈,7,2,1234712.4285714286,28.57142857142857
TOP,판테온,예언자의 렌즈 (유지),196,106,0.0,54.08163265306123
TOP,판테온,예언자의 렌즈 ➡ 망원형 개조,9,3,1060350.0,33.33333333333333
TOP,판테온,예언자의 렌즈 ➡ 투명 와드,2,1,60019.0,50.0
TOP,판테온,투명 와드 (유지),119,49,0.0,41.17647058823529
TOP,판테온,투명 와드 ➡ 망원형 개조,15,8,980381.2666666667,53.333333333333336
TOP,판테온,투명 와드 ➡ 예언자의 렌즈,210,106,950323.6285714286,50.476190476190474
TOP,피오라,망원형 개조 (유지),405,222,0.0,54.81481481481482
TOP,피오라,망원형 개조 ➡ 예언자의 렌즈,77,48,1158332.974025974,62.33766233766234
TOP,피오라,망원형 개조 ➡ 투명 와드,3,3,1060415.6666666667,100.0
TOP,피오라,예언자의 렌즈 (유지),470,289,0.0,61.48936170212767
TOP,피오라,예언자의 렌즈 ➡ 망원형 개조,13,5,1052685.3076923077,38.46153846153847
TOP,피오라,예언자의 렌즈 ➡ 투명 와드,20,11,531178.1,55.00000000000001
TOP,피오라,투명 와드 (유지),580,273,0.0,47.06896551724138
TOP,피오라,투명 와드 ➡ 망원형 개조,168,92,934988.9226190476,54.761904761904766
TOP,피오라,투명 와드 ➡ 예언자의 렌즈,324,175,1033746.0895061728,54.01234567901234
TOP,피즈,망원형 개조 (유지),2,0,0.0,0.0
TOP,피즈,예언자의 렌즈 (유지),5,1,0.0,20.0
TOP,피즈,투명 와드 ➡ 예언자의 렌즈,5,2,1128376.0,40.0
TOP,하이머딩거,망원형 개조 (유지),34,17,0.0,50.0
TOP,하이머딩거,망원형 개조 ➡ 예언자의 렌즈,8,4,990361.5,50.0
TOP,하이머딩거,예언자의 렌즈 (유지),40,20,0.0,50.0
TOP,하이머딩거,예언자의 렌즈 ➡ 망원형 개조,3,2,1160423.0,66.66666666666666
TOP,하이머딩거,예언자의 렌즈 ➡ 투명 와드,1,1,60010.0,100.0
TOP,하이머딩거,투명 와드 (유지),54,24,0.0,44.44444444444444
TOP,하이머딩거,투명 와드 ➡ 망원형 개조,34,17,895044.8529411765,50.0
TOP,하이머딩거,투명 와드 ➡ 예언자의 렌즈,46,24,820730.2173913043,52.17391304347826
TOP,헤카림,예언자의 렌즈 (유지),1,0,0.0,0.0
TOP,흐웨이,망원형 개조 (유지),5,2,0.0,40.0
TOP,흐웨이,투명 와드 ➡ 망원형 개조,4,2,795298.0,50.0
TOP,흐웨이,투명 와드 ➡ 예언자의 렌즈,2,1,930312.0,50.0
UTILITY,가렌,예언자의 렌즈 (유지),1,1,0.0,100.0
UTILITY,가렌,투명 와드 ➡ 예언자의 렌즈,3,1,560204.6666666666,33.33333333333333
UTILITY,갈리오,예언자의 렌즈 (유지),66,32,0.0,48.484848484848484
UTILITY,갈리오,예언자의 렌즈 ➡ 망원형 개조,1,0,1860653.0,0.0
UTILITY,갈리오,예언자의 렌즈 ➡ 투명 와드,7,5,60020.0,71.42857142857143
UTILITY,갈리오,투명 와드 (유지),1,0,0.0,0.0
UTILITY,갈리오,투명 와드 ➡ 망원형 개조,1,1,540252.0,100.0
UTILITY,갈리오,투명 와드 ➡ 예언자의 렌즈,141,73,401016.90070921986,51.77304964539007
UTILITY,갱플랭크,투명 와드 ➡ 예언자의 렌즈,1,0,780321.0,0.0
UTILITY,그라가스,예언자의 렌즈 (유지),39,18,0.0,46.15384615384615
UTILITY,그라가스,예언자의 렌즈 ➡ 투명 와드,4,3,60018.75,75.0
UTILITY,그라가스,투명 와드 ➡ 예언자의 렌즈,50,31,410575.06,62.0
UTILITY,그레이브즈,예언자의 렌즈 (유지),1,0,0.0,0.0
UTILITY,그웬,예언자의 렌즈 (유지),1,0,0.0,0.0
