position,champion,build_path,pick_count,win_count,win_rate
BOTTOM,루시안,정수 약탈자 > 나보리 명멸검 > 유령 무희,4,1,25.0
BOTTOM,루시안,정수 약탈자 > 나보리 명멸검 > 징수의 총,16,8,50.0
BOTTOM,루시안,정수 약탈자 > 나보리 명멸검 > 칠흑의 양날 도끼,367,193,52.58855585831063
BOTTOM,루시안,정수 약탈자 > 나보리 명멸검 > 크라켄 학살자,3,3,100.0
BOTTOM,루시안,정수 약탈자 > 나보리 명멸검 > 폭풍갈퀴,5,2,40.0
BOTTOM,루시안,정수 약탈자 > 나보리 명멸검 > 피바라기,6,3,50.0
BOTTOM,루시안,정수 약탈자 > 나보리 명멸검 > 필멸자의 운명,201,107,53.233830845771145
BOTTOM,루시안,정수 약탈자 > 나보리 명멸검 > 헤르메스의 시미터,2,1,50.0
BOTTOM,루시안,정수 약탈자 > 도미닉 경의 인사 > 고속 연사포,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 도미닉 경의 인사 > 나보리 명멸검,5,3,60.0
BOTTOM,루시안,정수 약탈자 > 도미닉 경의 인사 > 무한의 대검,4,1,25.0
BOTTOM,루시안,정수 약탈자 > 독사의 송곳니 > 고속 연사포,2,0,0.0
BOTTOM,루시안,정수 약탈자 > 독사의 송곳니 > 나보리 명멸검,5,4,80.0
BOTTOM,루시안,정수 약탈자 > 독사의 송곳니 > 징수의 총,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 독사의 송곳니 > 필멸자의 운명,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 루난의 허리케인 > 고속 연사포,1,0,0.0
BOTTOM,루시안,정수 약탈자 > 루난의 허리케인 > 나보리 명멸검,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 맬모셔스의 아귀 > 고속 연사포,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 고속 연사포,43,25,58.139534883720934
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 나보리 명멸검,524,289,55.152671755725194
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 도미닉 경의 인사,31,14,45.16129032258064
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 독사의 송곳니,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 마법광학 장치 C44,2,1,50.0
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 맬모셔스의 아귀,3,0,0.0
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 몰락한 왕의 검,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 무한의 대검,4,3,75.0
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 불멸의 철갑궁,2,1,50.0
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 악마사냥꾼의 화살,6,4,66.66666666666666
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 유령 무희,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 징수의 총,5,4,80.0
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 칠흑의 양날 도끼,1,0,0.0
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 폭풍갈퀴,3,2,66.66666666666666
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 피바라기,1,0,0.0
BOTTOM,루시안,정수 약탈자 > 무한의 대검 > 필멸자의 운명,14,8,57.14285714285714
BOTTOM,루시안,정수 약탈자 > 불멸의 철갑궁 > 폭풍갈퀴,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 악마사냥꾼의 화살 > 고속 연사포,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 악마사냥꾼의 화살 > 무한의 대검,1,0,0.0
BOTTOM,루시안,정수 약탈자 > 유령 무희 > 나보리 명멸검,2,0,0.0
BOTTOM,루시안,정수 약탈자 > 정수 약탈자 > 고속 연사포,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 정수 약탈자 > 나보리 명멸검,15,9,60.0
BOTTOM,루시안,정수 약탈자 > 정수 약탈자 > 무한의 대검,2,2,100.0
BOTTOM,루시안,정수 약탈자 > 정수 약탈자 > 정수 약탈자,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 정수 약탈자 > 징수의 총,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 징수의 총 > 고속 연사포,13,6,46.15384615384615
BOTTOM,루시안,정수 약탈자 > 징수의 총 > 나보리 명멸검,49,28,57.14285714285714
BOTTOM,루시안,정수 약탈자 > 징수의 총 > 도미닉 경의 인사,6,3,50.0
BOTTOM,루시안,정수 약탈자 > 징수의 총 > 마법광학 장치 C44,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 징수의 총 > 무한의 대검,30,21,70.0
BOTTOM,루시안,정수 약탈자 > 징수의 총 > 불멸의 철갑궁,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 징수의 총 > 필멸자의 운명,5,2,40.0
BOTTOM,루시안,정수 약탈자 > 칠흑의 양날 도끼 > 나보리 명멸검,2,1,50.0
BOTTOM,루시안,정수 약탈자 > 크라켄 학살자 > 도미닉 경의 인사,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 크라켄 학살자 > 무한의 대검,2,1,50.0
BOTTOM,루시안,정수 약탈자 > 크라켄 학살자 > 필멸자의 운명,1,1,100.0
BOTTOM,루시안,정수 약탈자 > 폭풍갈퀴 > 고속 연사포,8,7,87.5
BOTTOM,루시안,정수 약탈자 > 폭풍갈퀴 > 나보리 명멸검,3,1,33.33333333333333
BOTTOM,루시안,정수 약탈자 > 폭풍갈퀴 > 도미닉 경의 인사,3,2,66.66666666666666
BOTTOM,루시안,정수 약탈자 > 폭풍갈퀴 > 무한의 대검,8,4,50.0
BOTTOM,루시안,정수 약탈자 > 폭풍갈퀴 > 칠흑의 양날 도끼,1,0,0.0
BOTTOM,루시안,정수 약탈자 > 필멸자의 운명 > 나보리 명멸검,1,0,0.0
BOTTOM,루시안,정수 약탈자 > 필멸자의 운명 > 무한의 대검,2,2,100.0
BOTTOM,루시안,징수의 총 > 고속 연사포 > 나보리 명멸검,1,0,0.0
BOTTOM,루시안,징수의 총 > 고속 연사포 > 도미닉 경의 인사,1,0,0.0
BOTTOM,루시안,징수의 총 > 고속 연사포 > 무한의 대검,7,3,42.857142857142854
BOTTOM,루시안,징수의 총 > 나보리 명멸검 > 도미닉 경의 인사,6,4,66.66666666666666
BOTTOM,루시안,징수의 총 > 나보리 명멸검 > 무한의 대검,16,8,50.0
BOTTOM,루시안,징수의 총 > 나보리 명멸검 > 정수 약탈자,1,1,100.0
BOTTOM,루시안,징수의 총 > 나보리 명멸검 > 필멸자의 운명,1,1,100.0
BOTTOM,루시안,징수의 총 > 도미닉 경의 인사 > 무한의 대검,2,1,50.0
BOTTOM,루시안,징수의 총 > 무한의 대검 > 고속 연사포,7,4,57.14285714285714
BOTTOM,루시안,징수의 총 > 무한의 대검 > 나보리 명멸검,10,6,60.0
BOTTOM,루시안,징수의 총 > 무한의 대검 > 도미닉 경의 인사,19,9,47.368421052631575
BOTTOM,루시안,징수의 총 > 무한의 대검 > 불멸의 철갑궁,1,1,100.0
BOTTOM,루시안,징수의 총 > 무한의 대검 > 정수 약탈자,2,0,0.0
BOTTOM,루시안,징수의 총 > 무한의 대검 > 칠흑의 양날 도끼,1,0,0.0
BOTTOM,루시안,징수의 총 > 무한의 대검 > 필멸자의 운명,2,1,50.0
BOTTOM,루시안,징수의 총 > 악마사냥꾼의 화살 > 무한의 대검,1,1,100.0
BOTTOM,루시안,징수의 총 > 정수 약탈자 > 고속 연사포,3,3,100.0
BOTTOM,루시안,징수의 총 > 정수 약탈자 > 나보리 명멸검,38,22,57.89473684210527
BOTTOM,루시안,징수의 총 > 정수 약탈자 > 도미닉 경의 인사,6,5,83.33333333333334
BOTTOM,루시안,징수의 총 > 정수 약탈자 > 무한의 대검,31,18,58.06451612903226
BOTTOM,루시안,징수의 총 > 정수 약탈자 > 칠흑의 양날 도끼,1,1,100.0
BOTTOM,루시안,징수의 총 > 정수 약탈자 > 필멸자의 운명,1,1,100.0
BOTTOM,루시안,징수의 총 > 징수의 총 > 크라켄 학살자,1,1,100.0
BOTTOM,루시안,징수의 총 > 크라켄 학살자 > 맬모셔스의 아귀,1,1,100.0
BOTTOM,루시안,징수의 총 > 필멸자의 운명 > 크라켄 학살자,1,1,100.0
BOTTOM,루시안,크라켄 학살자 > 나보리 명멸검 > 도미닉 경의 인사,2,1,50.0
BOTTOM,루시안,크라켄 학살자 > 나보리 명멸검 > 무한의 대검,5,2,40.0
BOTTOM,루시안,크라켄 학살자 > 나보리 명멸검 > 필멸자의 운명,1,0,0.0
BOTTOM,루시안,크라켄 학살자 > 무한의 대검 > 세릴다의 원한,1,0,0.0
BOTTOM,루시안,크라켄 학살자 > 정수 약탈자 > 나보리 명멸검,19,15,78.94736842105263
BOTTOM,루시안,크라켄 학살자 > 정수 약탈자 > 도미닉 경의 인사,1,1,100.0
BOTTOM,루시안,크라켄 학살자 > 정수 약탈자 > 무한의 대검,16,11,68.75
BOTTOM,루시안,크라켄 학살자 > 정수 약탈자 > 징수의 총,1,1,100.0
BOTTOM,루시안,크라켄 학살자 > 정수 약탈자 > 필멸자의 운명,1,1,100.0
BOTTOM,루시안,크라켄 학살자 > 징수의 총 > 나보리 명멸검,1,0,0.0
BOTTOM,루시안,크라켄 학살자 > 징수의 총 > 무한의 대검,4,2,50.0
BOTTOM,루시안,폭풍갈퀴 > 고속 연사포 > 도미닉 경의 인사,1,0,0.0
BOTTOM,루시안,폭풍갈퀴 > 고속 연사포 > 무한의 대검,22,13,59.09090909090909
BOTTOM,루시안,폭풍갈퀴 > 고속 연사포 > 징수의 총,1,1,100.0
BOTTOM,루시안,폭풍갈퀴 > 고속 연사포 > 필멸자의 운명,1,1,100.0
BOTTOM,루시안,폭풍갈퀴 > 나보리 명멸검 > 정수 약탈자,1,1,100.0
BOTTOM,루시안,폭풍갈퀴 > 도미닉 경의 인사 > 무한의 대검,1,1,100.0
BOTTOM,루시안,폭풍갈퀴 > 루난의 허리케인 > 악마사냥꾼의 화살,1,0,0.0
BOTTOM,루시안,폭풍갈퀴 > 무한의 대검 > 고속 연사포,6,4,66.66666666666666
BOTTOM,루시안,폭풍갈퀴 > 무한의 대검 > 나보리 명멸검,3,2,66.66666666666666
BOTTOM,루시안,폭풍갈퀴 > 무한의 대검 > 도미닉 경의 인사,2,1,50.0
BOTTOM,루시안,폭풍갈퀴 > 정수 약탈자 > 고속 연사포,1,1,100.0
BOTTOM,루시안,폭풍갈퀴 > 정수 약탈자 > 나보리 명멸검,5,0,0.0
BOTTOM,루시안,폭풍갈퀴 > 정수 약탈자 > 무한의 대검,1,1,100.0
BOTTOM,루시안,폭풍갈퀴 > 징수의 총 > 나보리 명멸검,2,1,50.0
BOTTOM,루시안,폭풍갈퀴 > 징수의 총 > 무한의 대검,1,1,100.0
BOTTOM,루시안,폭풍갈퀴 > 크라켄 학살자 > 무한의 대검,1,0,0.0
BOTTOM,르블랑,루덴의 메아리 > 그림자불꽃 > 라바돈의 죽음모자,1,0,0.0
BOTTOM,말자하,악의 > 리안드리의 고통 > 라일라이의 수정홀,1,0,0.0
BOTTOM,말자하,악의 > 어둠불꽃 횃불 > 라일라이의 수정홀,1,1,100.0
BOTTOM,말자하,어둠불꽃 횃불 > 리안드리의 고통 > 라일라이의 수정홀,2,0,0.0
BOTTOM,멜,대천사의 지팡이 > 리안드리의 고통 > 리안드리의 고통,1,1,100.0
BOTTOM,멜,대천사의 지팡이 > 리안드리의 고통 > 우주의 추진력,3,0,0.0
BOTTOM,멜,루덴의 메아리 > 그림자불꽃 > 라바돈의 죽음모자,3,0,0.0
BOTTOM,멜,루덴의 메아리 > 그림자불꽃 > 실체화 장비,3,2,66.66666666666666
BOTTOM,멜,루덴의 메아리 > 그림자불꽃 > 우주의 추진력,2,1,50.0
BOTTOM,멜,루덴의 메아리 > 그림자불꽃 > 존야의 모래시계,1,1,100.0
BOTTOM,멜,루덴의 메아리 > 그림자불꽃 > 지평선의 초점,1,1,100.0
BOTTOM,멜,루덴의 메아리 > 어둠불꽃 횃불 > 그림자불꽃,1,1,100.0
BOTTOM,멜,루덴의 메아리 > 어둠불꽃 횃불 > 리안드리의 고통,1,0,0.0
BOTTOM,멜,루덴의 메아리 > 우주의 추진력 > 라바돈의 죽음모자,1,1,100.0
BOTTOM,멜,루덴의 메아리 > 존야의 모래시계 > 그림자불꽃,1,0,0.0
BOTTOM,멜,루덴의 메아리 > 존야의 모래시계 > 라바돈의 죽음모자,1,1,100.0
BOTTOM,멜,루덴의 메아리 > 존야의 모래시계 > 지평선의 초점,1,0,0.0
BOTTOM,멜,루덴의 메아리 > 지평선의 초점 > 그림자불꽃,3,2,66.66666666666666
BOTTOM,멜,루덴의 메아리 > 지평선의 초점 > 라바돈의 죽음모자,1,0,0.0
BOTTOM,멜,루덴의 메아리 > 지평선의 초점 > 실체화 장비,1,0,0.0
BOTTOM,멜,루덴의 메아리 > 지평선의 초점 > 존야의 모래시계,1,0,0.0
BOTTOM,멜,실체화 장비 > 폭풍 쇄도 > 대천사의 지팡이,1,1,100.0
BOTTOM,멜,어둠불꽃 횃불 > 그림자불꽃 > 공허의 지팡이,2,1,50.0
BOTTOM,멜,어둠불꽃 횃불 > 그림자불꽃 > 라바돈의 죽음모자,7,6,85.71428571428571
BOTTOM,멜,어둠불꽃 횃불 > 그림자불꽃 > 라일라이의 수정홀,1,1,100.0
BOTTOM,멜,어둠불꽃 횃불 > 그림자불꽃 > 밴시의 장막,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 그림자불꽃 > 존야의 모래시계,2,1,50.0
BOTTOM,멜,어둠불꽃 횃불 > 그림자불꽃 > 지평선의 초점,4,1,25.0
BOTTOM,멜,어둠불꽃 횃불 > 그림자불꽃 > 핏빛 저주,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 대천사의 지팡이 > 리안드리의 고통,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 대천사의 지팡이 > 지평선의 초점,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 라바돈의 죽음모자 > 대천사의 지팡이,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 라바돈의 죽음모자 > 존야의 모래시계,1,1,100.0
BOTTOM,멜,어둠불꽃 횃불 > 라일라이의 수정홀 > 리안드리의 고통,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 루덴의 메아리 > 라바돈의 죽음모자,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 리안드리의 고통 > 그림자불꽃,9,4,44.44444444444444
BOTTOM,멜,어둠불꽃 횃불 > 리안드리의 고통 > 라바돈의 죽음모자,2,1,50.0
BOTTOM,멜,어둠불꽃 횃불 > 리안드리의 고통 > 무덤꽃,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 리안드리의 고통 > 지평선의 초점,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 리안드리의 고통 > 핏빛 저주,1,1,100.0
BOTTOM,멜,어둠불꽃 횃불 > 무덤꽃 > 그림자불꽃,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 무덤꽃 > 라바돈의 죽음모자,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 실체화 장비 > 지평선의 초점,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 어둠불꽃 횃불 > 지평선의 초점,2,2,100.0
BOTTOM,멜,어둠불꽃 횃불 > 우주의 추진력 > 그림자불꽃,4,3,75.0
BOTTOM,멜,어둠불꽃 횃불 > 우주의 추진력 > 라바돈의 죽음모자,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 우주의 추진력 > 라일라이의 수정홀,2,1,50.0
BOTTOM,멜,어둠불꽃 횃불 > 우주의 추진력 > 핏빛 저주,1,1,100.0
BOTTOM,멜,어둠불꽃 횃불 > 존야의 모래시계 > 그림자불꽃,1,1,100.0
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 그림자불꽃,19,13,68.42105263157895
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 대천사의 지팡이,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 라바돈의 죽음모자,12,5,41.66666666666667
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 라일라이의 수정홀,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 리안드리의 고통,2,1,50.0
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 모렐로노미콘,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 무덤꽃,3,1,33.33333333333333
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 밴시의 장막,1,1,100.0
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 실체화 장비,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 우주의 추진력,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 존야의 모래시계,10,7,70.0
BOTTOM,멜,어둠불꽃 횃불 > 지평선의 초점 > 핏빛 저주,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 폭풍 쇄도 > 공허의 지팡이,2,2,100.0
BOTTOM,멜,어둠불꽃 횃불 > 폭풍 쇄도 > 그림자불꽃,2,1,50.0
BOTTOM,멜,어둠불꽃 횃불 > 폭풍 쇄도 > 라바돈의 죽음모자,15,9,60.0
BOTTOM,멜,어둠불꽃 횃불 > 폭풍 쇄도 > 존야의 모래시계,3,2,66.66666666666666
BOTTOM,멜,어둠불꽃 횃불 > 폭풍 쇄도 > 지평선의 초점,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 폭풍 쇄도 > 폭풍 쇄도,3,1,33.33333333333333
BOTTOM,멜,어둠불꽃 횃불 > 핏빛 저주 > 존야의 모래시계,1,0,0.0
BOTTOM,멜,어둠불꽃 횃불 > 핏빛 저주 > 지평선의 초점,1,0,0.0
BOTTOM,모르가나,어둠불꽃 횃불 > 존야의 모래시계 > 라일라이의 수정홀,1,0,0.0
BOTTOM,미스 포츈,그림자 검 > 기회 > 독사의 송곳니,1,0,0.0
BOTTOM,미스 포츈,그림자 검 > 기회 > 요새파괴자,1,1,100.0
BOTTOM,미스 포츈,그림자 검 > 기회 > 요우무의 유령검,3,2,66.66666666666666
BOTTOM,미스 포츈,그림자 검 > 독사의 송곳니 > 기회,1,1,100.0
BOTTOM,미스 포츈,그림자 검 > 요우무의 유령검 > 기회,6,3,50.0
BOTTOM,미스 포츈,그림자 검 > 요우무의 유령검 > 독사의 송곳니,1,0,0.0
BOTTOM,미스 포츈,그림자 검 > 요우무의 유령검 > 요새파괴자,1,1,100.0
BOTTOM,미스 포츈,그림자 검 > 징수의 총 > 밤의 끝자락,1,0,0.0
BOTTOM,미스 포츈,그림자 검 > 징수의 총 > 세릴다의 원한,2,0,0.0
BOTTOM,미스 포츈,기회 > 요우무의 유령검 > 그림자 검,1,1,100.0
BOTTOM,미스 포츈,기회 > 요우무의 유령검 > 필멸자의 운명,1,0,0.0
BOTTOM,미스 포츈,기회 > 필멸자의 운명 > 원칙의 원형낫,1,1,100.0
BOTTOM,미스 포츈,독사의 송곳니 > 밤의 끝자락 > 원칙의 원형낫,1,1,100.0
BOTTOM,미스 포츈,독사의 송곳니 > 요우무의 유령검 > 원칙의 원형낫,1,1,100.0
BOTTOM,미스 포츈,독사의 송곳니 > 요우무의 유령검 > 징수의 총,3,3,100.0
BOTTOM,미스 포츈,독사의 송곳니 > 요우무의 유령검 > 필멸자의 운명,1,1,100.0
BOTTOM,미스 포츈,독사의 송곳니 > 징수의 총 > 도미닉 경의 인사,4,3,75.0
BOTTOM,미스 포츈,독사의 송곳니 > 징수의 총 > 무한의 대검,1,1,100.0
BOTTOM,미스 포츈,독사의 송곳니 > 징수의 총 > 밤의 끝자락,4,3,75.0
BOTTOM,미스 포츈,독사의 송곳니 > 징수의 총 > 세릴다의 원한,1,1,100.0
BOTTOM,미스 포츈,독사의 송곳니 > 징수의 총 > 징수의 총,1,0,0.0
BOTTOM,미스 포츈,독사의 송곳니 > 징수의 총 > 필멸자의 운명,2,1,50.0
BOTTOM,미스 포츈,독사의 송곳니 > 필멸자의 운명 > 무한의 대검,1,1,100.0
BOTTOM,미스 포츈,루덴의 메아리 > 지평선의 초점 > 그림자불꽃,1,1,100.0
BOTTOM,미스 포츈,루덴의 메아리 > 지평선의 초점 > 원칙의 원형낫,1,1,100.0
BOTTOM,미스 포츈,몰락한 왕의 검 > 폭풍갈퀴 > 도미닉 경의 인사,1,1,100.0
BOTTOM,미스 포츈,무한의 대검 > 도미닉 경의 인사 > 피바라기,1,0,0.0
BOTTOM,미스 포츈,무한의 대검 > 정수 약탈자 > 그림자 검,1,0,0.0
BOTTOM,미스 포츈,무한의 대검 > 징수의 총 > 도미닉 경의 인사,1,0,0.0
BOTTOM,미스 포츈,무한의 대검 > 필멸자의 운명 > 불멸의 철갑궁,1,0,0.0
BOTTOM,미스 포츈,밤의 끝자락 > 정수 약탈자 > 징수의 총,1,1,100.0
BOTTOM,미스 포츈,오만 > 그림자 검 > 기회,1,0,0.0
BOTTOM,미스 포츈,오만 > 도미닉 경의 인사 > 요우무의 유령검,1,0,0.0
BOTTOM,미스 포츈,오만 > 독사의 송곳니 > 세릴다의 원한,1,1,100.0
BOTTOM,미스 포츈,오만 > 독사의 송곳니 > 징수의 총,1,1,100.0
BOTTOM,미스 포츈,오만 > 요우무의 유령검 > 징수의 총,1,0,0.0
BOTTOM,미스 포츈,오만 > 징수의 총 > 도미닉 경의 인사,3,1,33.33333333333333
BOTTOM,미스 포츈,오만 > 징수의 총 > 무한의 대검,2,1,50.0
BOTTOM,미스 포츈,오만 > 징수의 총 > 밤의 끝자락,3,2,66.66666666666666
BOTTOM,미스 포츈,오만 > 징수의 총 > 요우무의 유령검,1,1,100.0
BOTTOM,미스 포츈,오만 > 징수의 총 > 피바라기,6,4,66.66666666666666
BOTTOM,미스 포츈,오만 > 징수의 총 > 필멸자의 운명,1,1,100.0
BOTTOM,미스 포츈,오만 > 피바라기 > 징수의 총,1,1,100.0
BOTTOM,미스 포츈,요새파괴자 > 요우무의 유령검 > 세릴다의 원한,3,3,100.0
BOTTOM,미스 포츈,요새파괴자 > 징수의 총 > 밤의 끝자락,4,2,50.0
BOTTOM,미스 포츈,요우무의 유령검 > 그림자 검 > 기회,26,14,53.84615384615385
BOTTOM,미스 포츈,요우무의 유령검 > 그림자 검 > 독사의 송곳니,2,2,100.0
BOTTOM,미스 포츈,요우무의 유령검 > 그림자 검 > 밤의 끝자락,8,4,50.0
BOTTOM,미스 포츈,요우무의 유령검 > 그림자 검 > 세릴다의 원한,3,0,0.0
BOTTOM,미스 포츈,요우무의 유령검 > 그림자 검 > 요새파괴자,2,1,50.0
BOTTOM,미스 포츈,요우무의 유령검 > 그림자 검 > 징수의 총,2,0,0.0
BOTTOM,미스 포츈,요우무의 유령검 > 기회 > 그림자 검,6,3,50.0
BOTTOM,미스 포츈,요우무의 유령검 > 기회 > 기회,1,1,100.0
