position,champion,build_path,total_games,win_count,win_rate
JUNGLE,벨베스,크라켄 학살자 ➜ 루비 수정 ➜ 롱소드,5,1,20.0
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 강철 인장,14,8,57.14
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 곡괭이,5,2,40.0
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 곡궁,9,2,22.22
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 단검,6,4,66.67
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 마법사의 최후,32,24,75.0
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 몰락한 왕의 검,6,4,66.67
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 선체파괴자,5,3,60.0
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 수호 천사,5,5,100.0
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 음전자 망토,14,7,50.0
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 죽음의 무도,35,22,62.86
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 천 갑옷,9,8,88.89
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 칠흑의 양날 도끼,12,5,41.67
JUNGLE,벨베스,크라켄 학살자 ➜ 발걸음 분쇄기 ➜ 탐식의 망치,9,2,22.22
JUNGLE,벨베스,크라켄 학살자 ➜ 탐식의 망치 ➜ 롱소드,13,4,30.77
JUNGLE,벨베스,크라켄 학살자 ➜ 티아맷 ➜ 탐식의 망치,6,3,50.0
JUNGLE,벨베스,탐식의 망치 ➜ 크라켄 학살자 ➜ 롱소드,5,4,80.0
JUNGLE,벨베스,탐식의 망치 ➜ 티아맷 ➜ 크라켄 학살자,5,3,60.0
JUNGLE,벨베스,티아맷 ➜ 크라켄 학살자 ➜ 루비 수정,6,0,0.0
JUNGLE,벨베스,티아맷 ➜ 탐식의 망치 ➜ 크라켄 학살자,6,4,66.67
JUNGLE,브라이어,몰락한 왕의 검 ➜ 갈라진 하늘 ➜ 얼어붙은 건틀릿,5,0,0.0
JUNGLE,브라이어,몰락한 왕의 검 ➜ 칠흑의 양날 도끼 ➜ 죽음의 무도,5,3,60.0
JUNGLE,브라이어,칠흑의 양날 도끼 ➜ 몰락한 왕의 검 ➜ 죽음의 무도,5,1,20.0
JUNGLE,비에고,갈라진 하늘 ➜ 강철 인장 ➜ 크라켄 학살자,6,5,83.33
JUNGLE,비에고,갈라진 하늘 ➜ 삼위일체 ➜ 죽음의 무도,7,6,85.71
JUNGLE,비에고,갈라진 하늘 ➜ 죽음의 무도 ➜ 크라켄 학살자,10,4,40.0
JUNGLE,비에고,갈라진 하늘 ➜ 크라켄 학살자 ➜ 강철 인장,17,9,52.94
JUNGLE,비에고,갈라진 하늘 ➜ 크라켄 학살자 ➜ 곡괭이,7,3,42.86
JUNGLE,비에고,갈라진 하늘 ➜ 크라켄 학살자 ➜ 땅굴 채굴기,9,6,66.67
JUNGLE,비에고,갈라진 하늘 ➜ 크라켄 학살자 ➜ 롱소드,20,10,50.0
JUNGLE,비에고,갈라진 하늘 ➜ 크라켄 학살자 ➜ 수호 천사,13,8,61.54
JUNGLE,비에고,갈라진 하늘 ➜ 크라켄 학살자 ➜ 스테락의 도전,15,8,53.33
JUNGLE,비에고,갈라진 하늘 ➜ 크라켄 학살자 ➜ 죽음의 무도,31,17,54.84
JUNGLE,비에고,곡괭이 ➜ 삼위일체 ➜ 톱날 단검,6,3,50.0
JUNGLE,비에고,곡괭이 ➜ 크라켄 학살자 ➜ 롱소드,5,2,40.0
JUNGLE,비에고,곡괭이 ➜ 크라켄 학살자 ➜ 절정의 화살,5,1,20.0
JUNGLE,비에고,곡괭이 ➜ 크라켄 학살자 ➜ 징수의 총,5,2,40.0
JUNGLE,비에고,곡괭이 ➜ 크라켄 학살자 ➜ 톱날 단검,17,8,47.06
JUNGLE,비에고,곡괭이 ➜ 톱날 단검 ➜ 크라켄 학살자,12,4,33.33
JUNGLE,비에고,도미닉 경의 인사 ➜ 불멸의 철갑궁 ➜ 징수의 총,5,3,60.0
JUNGLE,비에고,도미닉 경의 인사 ➜ 불멸의 철갑궁 ➜ 크라켄 학살자,6,4,66.67
JUNGLE,비에고,도미닉 경의 인사 ➜ 징수의 총 ➜ 크라켄 학살자,8,4,50.0
JUNGLE,비에고,도미닉 경의 인사 ➜ 크라켄 학살자 ➜ 무한의 대검,8,4,50.0
JUNGLE,비에고,도미닉 경의 인사 ➜ 크라켄 학살자 ➜ 불멸의 철갑궁,15,8,53.33
JUNGLE,비에고,도미닉 경의 인사 ➜ 크라켄 학살자 ➜ 징수의 총,18,10,55.56
JUNGLE,비에고,롱소드 ➜ 롱소드 ➜ 크라켄 학살자,6,0,0.0
JUNGLE,비에고,무한의 대검 ➜ 도미닉 경의 인사 ➜ 징수의 총,5,2,40.0
JUNGLE,비에고,무한의 대검 ➜ 크라켄 학살자 ➜ 징수의 총,12,9,75.0
JUNGLE,비에고,민첩성의 망토 ➜ 크라켄 학살자 ➜ 톱날 단검,8,3,37.5
JUNGLE,비에고,불멸의 철갑궁 ➜ 도미닉 경의 인사 ➜ 크라켄 학살자,7,5,71.43
JUNGLE,비에고,불멸의 철갑궁 ➜ 롱소드 ➜ 징수의 총,5,3,60.0
JUNGLE,비에고,불멸의 철갑궁 ➜ 무한의 대검 ➜ 도미닉 경의 인사,5,3,60.0
JUNGLE,비에고,불멸의 철갑궁 ➜ 징수의 총 ➜ 크라켄 학살자,7,4,57.14
JUNGLE,비에고,불멸의 철갑궁 ➜ 크라켄 학살자 ➜ 도미닉 경의 인사,20,8,40.0
JUNGLE,비에고,불멸의 철갑궁 ➜ 크라켄 학살자 ➜ 롱소드,5,5,100.0
JUNGLE,비에고,불멸의 철갑궁 ➜ 크라켄 학살자 ➜ 민첩성의 망토,5,3,60.0
JUNGLE,비에고,불멸의 철갑궁 ➜ 크라켄 학살자 ➜ 절정의 화살,7,1,14.29
JUNGLE,비에고,불멸의 철갑궁 ➜ 크라켄 학살자 ➜ 징수의 총,39,21,53.85
JUNGLE,비에고,불멸의 철갑궁 ➜ 크라켄 학살자 ➜ 처형인의 대검,5,1,20.0
JUNGLE,비에고,불멸의 철갑궁 ➜ 크라켄 학살자 ➜ 최후의 속삭임,8,2,25.0
JUNGLE,비에고,불멸의 철갑궁 ➜ 크라켄 학살자 ➜ 필멸자의 운명,13,9,69.23
JUNGLE,비에고,불멸의 철갑궁 ➜ 필멸자의 운명 ➜ 크라켄 학살자,11,6,54.55
JUNGLE,비에고,삼위일체 ➜ 갈라진 하늘 ➜ 롱소드,5,2,40.0
JUNGLE,비에고,삼위일체 ➜ 갈라진 하늘 ➜ 스테락의 도전,6,3,50.0
JUNGLE,비에고,삼위일체 ➜ 갈라진 하늘 ➜ 죽음의 무도,6,4,66.67
JUNGLE,비에고,삼위일체 ➜ 곡괭이 ➜ 톱날 단검,5,2,40.0
JUNGLE,비에고,삼위일체 ➜ 민첩성의 망토 ➜ 톱날 단검,5,4,80.0
JUNGLE,비에고,삼위일체 ➜ 불멸의 철갑궁 ➜ 징수의 총,5,2,40.0
JUNGLE,비에고,삼위일체 ➜ 징수의 총 ➜ 곡괭이,5,2,40.0
JUNGLE,비에고,삼위일체 ➜ 징수의 총 ➜ 도미닉 경의 인사,5,3,60.0
JUNGLE,비에고,삼위일체 ➜ 징수의 총 ➜ 롱소드,11,3,27.27
JUNGLE,비에고,삼위일체 ➜ 징수의 총 ➜ 무한의 대검,5,3,60.0
JUNGLE,비에고,삼위일체 ➜ 징수의 총 ➜ 민첩성의 망토,8,3,37.5
JUNGLE,비에고,삼위일체 ➜ 징수의 총 ➜ 불멸의 철갑궁,35,22,62.86
JUNGLE,비에고,삼위일체 ➜ 징수의 총 ➜ 절정의 화살,15,6,40.0
JUNGLE,비에고,삼위일체 ➜ 톱날 단검 ➜ 곡괭이,5,3,60.0
JUNGLE,비에고,절정의 화살 ➜ 징수의 총 ➜ 크라켄 학살자,5,1,20.0
JUNGLE,비에고,절정의 화살 ➜ 크라켄 학살자 ➜ 징수의 총,14,3,21.43
JUNGLE,비에고,죽음의 무도 ➜ 크라켄 학살자 ➜ 갈라진 하늘,5,3,60.0
JUNGLE,비에고,징수의 총 ➜ B.F. 대검 ➜ 크라켄 학살자,5,2,40.0
JUNGLE,비에고,징수의 총 ➜ 곡괭이 ➜ 크라켄 학살자,8,6,75.0
JUNGLE,비에고,징수의 총 ➜ 도미닉 경의 인사 ➜ 불멸의 철갑궁,20,12,60.0
JUNGLE,비에고,징수의 총 ➜ 도미닉 경의 인사 ➜ 크라켄 학살자,18,12,66.67
JUNGLE,비에고,징수의 총 ➜ 롱소드 ➜ 크라켄 학살자,12,2,16.67
JUNGLE,비에고,징수의 총 ➜ 민첩성의 망토 ➜ 불멸의 철갑궁,5,3,60.0
JUNGLE,비에고,징수의 총 ➜ 민첩성의 망토 ➜ 크라켄 학살자,13,3,23.08
JUNGLE,비에고,징수의 총 ➜ 불멸의 철갑궁 ➜ 도미닉 경의 인사,8,2,25.0
JUNGLE,비에고,징수의 총 ➜ 불멸의 철갑궁 ➜ 롱소드,9,4,44.44
JUNGLE,비에고,징수의 총 ➜ 불멸의 철갑궁 ➜ 무한의 대검,6,4,66.67
JUNGLE,비에고,징수의 총 ➜ 불멸의 철갑궁 ➜ 민첩성의 망토,7,3,42.86
JUNGLE,비에고,징수의 총 ➜ 불멸의 철갑궁 ➜ 삼위일체,5,3,60.0
JUNGLE,비에고,징수의 총 ➜ 불멸의 철갑궁 ➜ 최후의 속삭임,9,6,66.67
JUNGLE,비에고,징수의 총 ➜ 불멸의 철갑궁 ➜ 크라켄 학살자,36,22,61.11
JUNGLE,비에고,징수의 총 ➜ 불멸의 철갑궁 ➜ 필멸자의 운명,5,2,40.0
JUNGLE,비에고,징수의 총 ➜ 삼위일체 ➜ B.F. 대검,5,2,40.0
JUNGLE,비에고,징수의 총 ➜ 삼위일체 ➜ 곡괭이,6,3,50.0
JUNGLE,비에고,징수의 총 ➜ 삼위일체 ➜ 도미닉 경의 인사,13,7,53.85
JUNGLE,비에고,징수의 총 ➜ 삼위일체 ➜ 롱소드,10,5,50.0
JUNGLE,비에고,징수의 총 ➜ 삼위일체 ➜ 민첩성의 망토,5,3,60.0
JUNGLE,비에고,징수의 총 ➜ 삼위일체 ➜ 불멸의 철갑궁,34,13,38.24
JUNGLE,비에고,징수의 총 ➜ 삼위일체 ➜ 수호 천사,7,3,42.86
JUNGLE,비에고,징수의 총 ➜ 삼위일체 ➜ 절정의 화살,11,4,36.36
JUNGLE,비에고,징수의 총 ➜ 삼위일체 ➜ 최후의 속삭임,13,6,46.15
JUNGLE,비에고,징수의 총 ➜ 삼위일체 ➜ 필멸자의 운명,6,2,33.33
JUNGLE,비에고,징수의 총 ➜ 수호 천사 ➜ 불멸의 철갑궁,6,3,50.0
JUNGLE,비에고,징수의 총 ➜ 절정의 화살 ➜ 곡괭이,8,3,37.5
JUNGLE,비에고,징수의 총 ➜ 절정의 화살 ➜ 크라켄 학살자,20,7,35.0
JUNGLE,비에고,징수의 총 ➜ 최후의 속삭임 ➜ 민첩성의 망토,7,3,42.86
JUNGLE,비에고,징수의 총 ➜ 최후의 속삭임 ➜ 크라켄 학살자,6,2,33.33
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ B.F. 대검,24,16,66.67
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 강철 인장,6,4,66.67
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 곡괭이,36,18,50.0
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 도미닉 경의 인사,118,63,53.39
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 롱소드,63,20,31.75
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 마법무효화의 망토,5,1,20.0
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 무한의 대검,29,17,58.62
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 민첩성의 망토,54,23,42.59
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 불멸의 철갑궁,185,99,53.51
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 수호 천사,27,21,77.78
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 절정의 화살,69,33,47.83
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 죽음의 무도,9,7,77.78
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 천 갑옷,6,4,66.67
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 최후의 속삭임,38,19,50.0
JUNGLE,비에고,징수의 총 ➜ 크라켄 학살자 ➜ 필멸자의 운명,31,11,35.48
JUNGLE,비에고,징수의 총 ➜ 필멸자의 운명 ➜ 절정의 화살,5,3,60.0
JUNGLE,비에고,크라켄 학살자 ➜ 갈라진 하늘 ➜ 강철 인장,16,8,50.0
JUNGLE,비에고,크라켄 학살자 ➜ 갈라진 하늘 ➜ 롱소드,10,6,60.0
JUNGLE,비에고,크라켄 학살자 ➜ 갈라진 하늘 ➜ 스테락의 도전,5,4,80.0
JUNGLE,비에고,크라켄 학살자 ➜ 갈라진 하늘 ➜ 죽음의 무도,21,18,85.71
JUNGLE,비에고,크라켄 학살자 ➜ 곡괭이 ➜ 롱소드,7,3,42.86
JUNGLE,비에고,크라켄 학살자 ➜ 곡괭이 ➜ 톱날 단검,8,3,37.5
JUNGLE,비에고,크라켄 학살자 ➜ 도미닉 경의 인사 ➜ 징수의 총,18,8,44.44
JUNGLE,비에고,크라켄 학살자 ➜ 땅굴 채굴기 ➜ 롱소드,8,1,12.5
JUNGLE,비에고,크라켄 학살자 ➜ 롱소드 ➜ 곡괭이,5,3,60.0
JUNGLE,비에고,크라켄 학살자 ➜ 롱소드 ➜ 롱소드,13,3,23.08
JUNGLE,비에고,크라켄 학살자 ➜ 민첩성의 망토 ➜ 롱소드,5,0,0.0
JUNGLE,비에고,크라켄 학살자 ➜ 민첩성의 망토 ➜ 징수의 총,5,3,60.0
JUNGLE,비에고,크라켄 학살자 ➜ 민첩성의 망토 ➜ 톱날 단검,7,1,14.29
JUNGLE,비에고,크라켄 학살자 ➜ 불멸의 철갑궁 ➜ 도미닉 경의 인사,9,3,33.33
JUNGLE,비에고,크라켄 학살자 ➜ 불멸의 철갑궁 ➜ 징수의 총,33,21,63.64
JUNGLE,비에고,크라켄 학살자 ➜ 절정의 화살 ➜ 곡괭이,9,4,44.44
JUNGLE,비에고,크라켄 학살자 ➜ 절정의 화살 ➜ 징수의 총,8,2,25.0
JUNGLE,비에고,크라켄 학살자 ➜ 죽음의 무도 ➜ 갈라진 하늘,5,3,60.0
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ B.F. 대검,7,4,57.14
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ 곡괭이,12,8,66.67
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ 도미닉 경의 인사,59,33,55.93
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ 롱소드,37,13,35.14
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ 무한의 대검,14,7,50.0
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ 민첩성의 망토,19,11,57.89
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ 불멸의 철갑궁,101,61,60.4
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ 수호 천사,6,3,50.0
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ 절정의 화살,24,10,41.67
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ 천 갑옷,5,3,60.0
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ 최후의 속삭임,20,7,35.0
JUNGLE,비에고,크라켄 학살자 ➜ 징수의 총 ➜ 필멸자의 운명,26,12,46.15
JUNGLE,비에고,크라켄 학살자 ➜ 톱날 단검 ➜ 곡괭이,32,12,37.5
JUNGLE,비에고,크라켄 학살자 ➜ 톱날 단검 ➜ 민첩성의 망토,17,7,41.18
JUNGLE,비에고,크라켄 학살자 ➜ 필멸자의 운명 ➜ 징수의 총,6,4,66.67
JUNGLE,비에고,톱날 단검 ➜ 곡괭이 ➜ 크라켄 학살자,8,3,37.5
JUNGLE,비에고,톱날 단검 ➜ 민첩성의 망토 ➜ 크라켄 학살자,5,1,20.0
JUNGLE,비에고,톱날 단검 ➜ 삼위일체 ➜ 곡괭이,5,2,40.0
JUNGLE,비에고,톱날 단검 ➜ 크라켄 학살자 ➜ 곡괭이,25,10,40.0
JUNGLE,비에고,톱날 단검 ➜ 크라켄 학살자 ➜ 민첩성의 망토,11,3,27.27
JUNGLE,비에고,필멸자의 운명 ➜ 크라켄 학살자 ➜ 징수의 총,7,4,57.14
JUNGLE,사일러스,공허의 지팡이 ➜ 마법공학 로켓 벨트 ➜ 존야의 모래시계,7,3,42.86
JUNGLE,사일러스,균열 생성기 ➜ 마법공학 로켓 벨트 ➜ 부서진 팔목 보호대,29,11,37.93
JUNGLE,사일러스,균열 생성기 ➜ 마법공학 로켓 벨트 ➜ 쓸데없이 큰 지팡이,17,8,47.06
JUNGLE,사일러스,균열 생성기 ➜ 마법공학 로켓 벨트 ➜ 존야의 모래시계,101,56,55.45
JUNGLE,사일러스,균열 생성기 ➜ 마법공학 로켓 벨트 ➜ 증폭의 고서,61,29,47.54
JUNGLE,사일러스,균열 생성기 ➜ 마법공학 로켓 벨트 ➜ 추적자의 팔목 보호대,18,4,22.22
JUNGLE,사일러스,균열 생성기 ➜ 부서진 팔목 보호대 ➜ 마법공학 로켓 벨트,15,5,33.33
JUNGLE,사일러스,균열 생성기 ➜ 존야의 모래시계 ➜ 마법공학 로켓 벨트,54,33,61.11
JUNGLE,사일러스,균열 생성기 ➜ 추적자의 팔목 보호대 ➜ 마법공학 로켓 벨트,11,5,45.45
JUNGLE,사일러스,그림자불꽃 ➜ 마법공학 로켓 벨트 ➜ 존야의 모래시계,14,8,57.14
JUNGLE,사일러스,그림자불꽃 ➜ 마법공학 로켓 벨트 ➜ 증폭의 고서,5,3,60.0
JUNGLE,사일러스,그림자불꽃 ➜ 존야의 모래시계 ➜ 마법공학 로켓 벨트,10,10,100.0
JUNGLE,사일러스,기괴한 가면 ➜ 마법공학 로켓 벨트 ➜ 악마의 마법서,27,13,48.15
JUNGLE,사일러스,기괴한 가면 ➜ 마법공학 로켓 벨트 ➜ 증폭의 고서,5,3,60.0
JUNGLE,사일러스,라바돈의 죽음모자 ➜ 마법공학 로켓 벨트 ➜ 존야의 모래시계,21,16,76.19
JUNGLE,사일러스,라바돈의 죽음모자 ➜ 존야의 모래시계 ➜ 마법공학 로켓 벨트,8,7,87.5
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 균열 생성기 ➜ 마법무효화의 망토,6,2,33.33
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 균열 생성기 ➜ 메자이의 영혼약탈자,9,8,88.89
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 균열 생성기 ➜ 부서진 팔목 보호대,14,5,35.71
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 균열 생성기 ➜ 쓸데없이 큰 지팡이,12,7,58.33
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 균열 생성기 ➜ 존야의 모래시계,48,23,47.92
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 균열 생성기 ➜ 증폭의 고서,55,17,30.91
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 균열 생성기 ➜ 추적자의 팔목 보호대,12,7,58.33
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 그림자불꽃 ➜ 존야의 모래시계,11,5,45.45
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 그림자불꽃 ➜ 증폭의 고서,5,3,60.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 기괴한 가면 ➜ 빛나는 티끌,7,6,85.71
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 기괴한 가면 ➜ 악마의 마법서,40,15,37.5
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 기괴한 가면 ➜ 증폭의 고서,18,6,33.33
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 라바돈의 죽음모자 ➜ 존야의 모래시계,14,9,64.29
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 마법공학 교류 발전기 ➜ 쓸데없이 큰 지팡이,6,1,16.67
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 마법공학 교류 발전기 ➜ 존야의 모래시계,5,1,20.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 부서진 팔목 보호대 ➜ 균열 생성기,90,41,45.56
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 부서진 팔목 보호대 ➜ 그림자불꽃,6,1,16.67
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 부서진 팔목 보호대 ➜ 메자이의 영혼약탈자,5,4,80.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 부서진 팔목 보호대 ➜ 쓸데없이 큰 지팡이,14,7,50.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 빛나는 티끌 ➜ 기괴한 가면,6,4,66.67
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 쓸데없이 큰 지팡이 ➜ 마법공학 교류 발전기,5,1,20.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 쓸데없이 큰 지팡이 ➜ 부서진 팔목 보호대,5,5,100.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 쓸데없이 큰 지팡이 ➜ 존야의 모래시계,12,9,75.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 악마의 마법서 ➜ 기괴한 가면,30,11,36.67
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 악마의 마법서 ➜ 루비 수정,5,2,40.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 악마의 마법서 ➜ 증폭의 고서,11,5,45.45
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 공허의 지팡이,8,5,62.5
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 균열 생성기,221,123,55.66
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 그림자불꽃,56,32,57.14
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 기괴한 가면,10,6,60.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 라바돈의 죽음모자,40,23,57.5
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 마법공학 교류 발전기,21,11,52.38
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 망각의 구,5,3,60.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 메자이의 영혼약탈자,29,27,93.1
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 무덤꽃,10,4,40.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 쓸데없이 큰 지팡이,71,42,59.15
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 악마의 마법서,18,9,50.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 역병의 보석,12,10,83.33
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 우주의 추진력,10,7,70.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 점화석,5,2,40.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 증폭의 고서,43,21,48.84
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 핏빛 저주,6,5,83.33
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 증폭의 고서 ➜ 균열 생성기,19,4,21.05
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 증폭의 고서 ➜ 기괴한 가면,6,3,50.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 증폭의 고서 ➜ 루비 수정,8,2,25.0
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 증폭의 고서 ➜ 쓸데없이 큰 지팡이,6,2,33.33
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 증폭의 고서 ➜ 존야의 모래시계,6,5,83.33
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 증폭의 고서 ➜ 증폭의 고서,18,5,27.78
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 추적자의 팔목 보호대 ➜ 균열 생성기,44,18,40.91
JUNGLE,사일러스,마법공학 로켓 벨트 ➜ 추적자의 팔목 보호대 ➜ 그림자불꽃,11,2,18.18
JUNGLE,사일러스,메자이의 영혼약탈자 ➜ 마법공학 로켓 벨트 ➜ 존야의 모래시계,11,8,72.73
JUNGLE,사일러스,부서진 팔목 보호대 ➜ 마법공학 로켓 벨트 ➜ 균열 생성기,45,24,53.33
JUNGLE,사일러스,부서진 팔목 보호대 ➜ 마법공학 로켓 벨트 ➜ 쓸데없이 큰 지팡이,6,3,50.0
JUNGLE,사일러스,쓸데없이 큰 지팡이 ➜ 마법공학 로켓 벨트 ➜ 부서진 팔목 보호대,6,2,33.33
JUNGLE,사일러스,쓸데없이 큰 지팡이 ➜ 마법공학 로켓 벨트 ➜ 존야의 모래시계,25,10,40.0
JUNGLE,사일러스,쓸데없이 큰 지팡이 ➜ 존야의 모래시계 ➜ 마법공학 로켓 벨트,22,11,50.0
JUNGLE,사일러스,악마의 마법서 ➜ 마법공학 로켓 벨트 ➜ 기괴한 가면,15,6,40.0
JUNGLE,사일러스,악마의 마법서 ➜ 마법공학 로켓 벨트 ➜ 존야의 모래시계,6,2,33.33
JUNGLE,사일러스,역병의 보석 ➜ 마법공학 로켓 벨트 ➜ 존야의 모래시계,5,3,60.0
JUNGLE,사일러스,존야의 모래시계 ➜ 균열 생성기 ➜ 마법공학 로켓 벨트,9,5,55.56
JUNGLE,사일러스,존야의 모래시계 ➜ 그림자불꽃 ➜ 마법공학 로켓 벨트,6,3,50.0
JUNGLE,사일러스,존야의 모래시계 ➜ 라바돈의 죽음모자 ➜ 마법공학 로켓 벨트,5,4,80.0
JUNGLE,사일러스,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 균열 생성기,142,77,54.23
JUNGLE,사일러스,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 그림자불꽃,15,6,40.0
JUNGLE,사일러스,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 기괴한 가면,5,3,60.0
JUNGLE,사일러스,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 라바돈의 죽음모자,16,6,37.5
