position,champion,rune_key,rune_main,rune_sub,total_games,win_count,win_rate
TOP,카시오페아,정복자,정밀,마법,414,218,52.66
TOP,카시오페아,콩콩이 소환,마법,정밀,40,16,40.0
TOP,카이사,집중 공격,정밀,영감,7,4,57.14
TOP,카이사,치명적 속도,정밀,영감,7,3,42.86
TOP,카타리나,정복자,정밀,지배,23,11,47.83
TOP,칼리스타,칼날비,지배,정밀,6,2,33.33
TOP,케넨,감전,지배,결의,189,99,52.38
TOP,케넨,감전,지배,마법,712,392,55.06
TOP,케넨,감전,지배,영감,776,404,52.06
TOP,케넨,감전,지배,정밀,15,12,80.0
TOP,케넨,기민한 발놀림,정밀,영감,6,3,50.0
TOP,케넨,선제공격,영감,결의,24,17,70.83
TOP,케넨,선제공격,영감,마법,21,13,61.9
TOP,케넨,선제공격,영감,정밀,41,22,53.66
TOP,케넨,선제공격,영감,지배,210,112,53.33
TOP,케넨,정복자,정밀,결의,12,7,58.33
TOP,케넨,정복자,정밀,마법,7,6,85.71
TOP,케넨,정복자,정밀,영감,78,37,47.44
TOP,케넨,정복자,정밀,지배,6,3,50.0
TOP,케넨,치명적 속도,정밀,결의,8,6,75.0
TOP,케넨,치명적 속도,정밀,영감,7,2,28.57
TOP,케넨,콩콩이 소환,마법,결의,25,14,56.0
TOP,케넨,콩콩이 소환,마법,영감,29,17,58.62
TOP,케넨,콩콩이 소환,마법,정밀,5,3,60.0
TOP,케넨,콩콩이 소환,마법,지배,105,60,57.14
TOP,케인,정복자,정밀,결의,48,25,52.08
TOP,케인,정복자,정밀,마법,11,4,36.36
TOP,케인,정복자,정밀,영감,15,6,40.0
TOP,케일,기민한 발놀림,정밀,결의,39,18,46.15
TOP,케일,기민한 발놀림,정밀,마법,20,12,60.0
TOP,케일,기민한 발놀림,정밀,영감,11,6,54.55
TOP,케일,집중 공격,정밀,결의,44,27,61.36
TOP,케일,집중 공격,정밀,마법,117,61,52.14
TOP,케일,집중 공격,정밀,영감,19,15,78.95
TOP,케일,치명적 속도,정밀,결의,52,27,51.92
TOP,케일,치명적 속도,정밀,마법,41,25,60.98
TOP,케일,치명적 속도,정밀,영감,39,19,48.72
TOP,코그모,치명적 속도,정밀,결의,5,1,20.0
TOP,코르키,정복자,정밀,결의,26,12,46.15
TOP,코르키,정복자,정밀,영감,64,33,51.56
TOP,퀸,감전,지배,결의,5,2,40.0
TOP,퀸,감전,지배,마법,60,33,55.0
TOP,퀸,감전,지배,영감,13,6,46.15
TOP,퀸,감전,지배,정밀,103,55,53.4
TOP,퀸,기민한 발놀림,정밀,마법,24,13,54.17
TOP,퀸,집중 공격,정밀,결의,64,32,50.0
TOP,퀸,집중 공격,정밀,마법,23,12,52.17
TOP,퀸,집중 공격,정밀,영감,7,3,42.86
TOP,퀸,집중 공격,정밀,지배,44,20,45.45
TOP,크산테,여진,결의,마법,17,9,52.94
TOP,크산테,여진,결의,영감,543,242,44.57
TOP,크산테,여진,결의,정밀,186,88,47.31
TOP,크산테,착취의 손아귀,결의,마법,51,27,52.94
TOP,크산테,착취의 손아귀,결의,영감,2386,1087,45.56
TOP,크산테,착취의 손아귀,결의,정밀,1368,667,48.76
TOP,클레드,정복자,정밀,결의,420,202,48.1
TOP,클레드,정복자,정밀,마법,89,37,41.57
TOP,클레드,정복자,정밀,영감,327,182,55.66
TOP,클레드,정복자,정밀,지배,30,10,33.33
TOP,클레드,집중 공격,정밀,결의,10,4,40.0
TOP,클레드,착취의 손아귀,결의,마법,12,6,50.0
TOP,클레드,착취의 손아귀,결의,영감,38,21,55.26
TOP,클레드,착취의 손아귀,결의,정밀,158,73,46.2
TOP,클레드,치명적 속도,정밀,결의,9,5,55.56
TOP,키아나,정복자,정밀,지배,74,28,37.84
TOP,탈론,정복자,정밀,마법,6,5,83.33
TOP,탈론,정복자,정밀,영감,10,5,50.0
TOP,탐 켄치,난입,마법,영감,51,18,35.29
TOP,탐 켄치,착취의 손아귀,결의,영감,65,27,41.54
TOP,탐 켄치,착취의 손아귀,결의,정밀,165,89,53.94
TOP,트런들,집중 공격,정밀,결의,18,7,38.89
TOP,트런들,착취의 손아귀,결의,정밀,5,2,40.0
TOP,트런들,치명적 속도,정밀,결의,78,39,50.0
TOP,트런들,치명적 속도,정밀,마법,11,8,72.73
TOP,트리스타나,집중 공격,정밀,결의,18,9,50.0
TOP,트리스타나,집중 공격,정밀,영감,12,8,66.67
TOP,트리스타나,치명적 속도,정밀,결의,9,5,55.56
TOP,트리스타나,치명적 속도,정밀,영감,14,6,42.86
TOP,트린다미어,기민한 발놀림,정밀,결의,8,4,50.0
TOP,트린다미어,착취의 손아귀,결의,정밀,184,89,48.37
TOP,트린다미어,치명적 속도,정밀,결의,89,45,50.56
TOP,트린다미어,치명적 속도,정밀,영감,6,3,50.0
TOP,트린다미어,칼날비,지배,결의,7,3,42.86
TOP,트린다미어,칼날비,지배,마법,7,3,42.86
TOP,트린다미어,칼날비,지배,영감,36,14,38.89
TOP,트린다미어,칼날비,지배,정밀,360,167,46.39
TOP,트위스티드 페이트,기민한 발놀림,정밀,결의,9,3,33.33
TOP,트위스티드 페이트,기민한 발놀림,정밀,마법,11,6,54.55
TOP,트위스티드 페이트,기민한 발놀림,정밀,영감,6,3,50.0
TOP,트위스티드 페이트,봉인 풀린 주문서,영감,결의,5,3,60.0
TOP,트위스티드 페이트,치명적 속도,정밀,마법,9,7,77.78
TOP,티모,기민한 발놀림,정밀,결의,7,3,42.86
TOP,티모,기민한 발놀림,정밀,마법,16,9,56.25
TOP,티모,어둠의 수확,지배,정밀,8,2,25.0
TOP,티모,집중 공격,정밀,결의,516,263,50.97
TOP,티모,집중 공격,정밀,마법,38,24,63.16
TOP,티모,집중 공격,정밀,지배,6,2,33.33
TOP,티모,착취의 손아귀,결의,정밀,5,3,60.0
TOP,티모,착취의 손아귀,결의,지배,5,2,40.0
TOP,티모,콩콩이 소환,마법,결의,9,4,44.44
TOP,티모,콩콩이 소환,마법,지배,5,1,20.0
TOP,판테온,감전,지배,마법,19,11,57.89
TOP,판테온,감전,지배,영감,23,12,52.17
TOP,판테온,정복자,정밀,결의,197,101,51.27
TOP,판테온,정복자,정밀,마법,414,188,45.41
TOP,판테온,정복자,정밀,영감,102,54,52.94
TOP,판테온,집중 공격,정밀,마법,39,21,53.85
TOP,판테온,집중 공격,정밀,영감,15,5,33.33
TOP,피들스틱,신비로운 유성,마법,결의,20,10,50.0
TOP,피들스틱,신비로운 유성,마법,영감,6,2,33.33
TOP,피들스틱,신비로운 유성,마법,지배,21,6,28.57
TOP,피오라,기민한 발놀림,정밀,결의,6,1,16.67
TOP,피오라,난입,마법,영감,30,15,50.0
TOP,피오라,정복자,정밀,결의,463,247,53.35
TOP,피오라,정복자,정밀,마법,10,5,50.0
TOP,피오라,정복자,정밀,영감,185,94,50.81
TOP,피오라,정복자,정밀,지배,7,2,28.57
TOP,피오라,집중 공격,정밀,결의,260,132,50.77
TOP,피오라,집중 공격,정밀,마법,108,60,55.56
TOP,피오라,집중 공격,정밀,영감,963,490,50.88
TOP,피오라,집중 공격,정밀,지배,53,23,43.4
TOP,피오라,착취의 손아귀,결의,마법,161,71,44.1
TOP,피오라,착취의 손아귀,결의,영감,524,293,55.92
TOP,피오라,착취의 손아귀,결의,정밀,16,7,43.75
TOP,피오라,착취의 손아귀,결의,지배,62,36,58.06
TOP,피즈,감전,지배,마법,9,2,22.22
TOP,하이머딩거,선제공격,영감,마법,23,12,52.17
TOP,하이머딩거,신비로운 유성,마법,영감,18,11,61.11
TOP,하이머딩거,신비로운 유성,마법,정밀,16,7,43.75
TOP,하이머딩거,신비로운 유성,마법,지배,23,8,34.78
TOP,하이머딩거,정복자,정밀,결의,18,9,50.0
TOP,하이머딩거,정복자,정밀,마법,205,105,51.22
TOP,하이머딩거,정복자,정밀,영감,27,13,48.15
UTILITY,갈리오,난입,마법,결의,8,5,62.5
UTILITY,갈리오,봉인 풀린 주문서,영감,결의,7,3,42.86
UTILITY,갈리오,봉인 풀린 주문서,영감,마법,18,10,55.56
UTILITY,갈리오,빙결 강화,영감,마법,19,11,57.89
UTILITY,갈리오,여진,결의,마법,105,55,52.38
UTILITY,갈리오,여진,결의,영감,28,11,39.29
UTILITY,갈리오,여진,결의,지배,16,8,50.0
UTILITY,그라가스,난입,마법,영감,16,14,87.5
UTILITY,그라가스,봉인 풀린 주문서,영감,결의,9,1,11.11
UTILITY,그라가스,신비로운 유성,마법,영감,11,7,63.64
UTILITY,그라가스,여진,결의,영감,31,16,51.61
UTILITY,그라가스,여진,결의,지배,5,2,40.0
UTILITY,나미,감전,지배,마법,7,2,28.57
UTILITY,나미,콩콩이 소환,마법,결의,642,297,46.26
UTILITY,나미,콩콩이 소환,마법,영감,784,409,52.17
UTILITY,나미,콩콩이 소환,마법,정밀,49,19,38.78
UTILITY,나미,콩콩이 소환,마법,지배,11,8,72.73
UTILITY,노틸러스,감전,지배,결의,21,10,47.62
UTILITY,노틸러스,감전,지배,영감,6,1,16.67
UTILITY,노틸러스,봉인 풀린 주문서,영감,결의,466,219,47.0
UTILITY,노틸러스,봉인 풀린 주문서,영감,마법,12,5,41.67
UTILITY,노틸러스,봉인 풀린 주문서,영감,지배,15,7,46.67
UTILITY,노틸러스,빙결 강화,영감,결의,609,308,50.57
UTILITY,노틸러스,빙결 강화,영감,마법,16,11,68.75
UTILITY,노틸러스,빙결 강화,영감,지배,21,10,47.62
UTILITY,노틸러스,수호자,결의,영감,14,6,42.86
UTILITY,노틸러스,여진,결의,영감,5592,2748,49.14
UTILITY,노틸러스,여진,결의,정밀,180,85,47.22
UTILITY,노틸러스,여진,결의,지배,890,485,54.49
UTILITY,노틸러스,칼날비,지배,결의,5,3,60.0
UTILITY,녹턴,정복자,정밀,영감,5,2,40.0
UTILITY,누누와 윌럼프,감전,지배,마법,6,5,83.33
UTILITY,누누와 윌럼프,감전,지배,영감,5,1,20.0
UTILITY,누누와 윌럼프,어둠의 수확,지배,마법,5,2,40.0
UTILITY,니달리,착취의 손아귀,결의,마법,8,3,37.5
UTILITY,니달리,착취의 손아귀,결의,영감,22,9,40.91
UTILITY,니달리,착취의 손아귀,결의,정밀,7,4,57.14
UTILITY,니달리,착취의 손아귀,결의,지배,383,187,48.83
UTILITY,니달리,콩콩이 소환,마법,결의,37,20,54.05
UTILITY,니달리,콩콩이 소환,마법,지배,29,13,44.83
UTILITY,니코,감전,지배,마법,11,6,54.55
UTILITY,니코,신비로운 유성,마법,결의,156,85,54.49
UTILITY,니코,신비로운 유성,마법,영감,2313,1200,51.88
UTILITY,니코,신비로운 유성,마법,지배,647,330,51.0
UTILITY,니코,칼날비,지배,영감,14,7,50.0
UTILITY,니코,콩콩이 소환,마법,지배,5,0,0.0
UTILITY,라칸,감전,지배,결의,6,3,50.0
UTILITY,라칸,감전,지배,마법,24,12,50.0
UTILITY,라칸,감전,지배,영감,74,41,55.41
UTILITY,라칸,봉인 풀린 주문서,영감,결의,210,106,50.48
UTILITY,라칸,봉인 풀린 주문서,영감,마법,45,26,57.78
UTILITY,라칸,봉인 풀린 주문서,영감,지배,1400,700,50.0
UTILITY,라칸,빙결 강화,영감,결의,7,4,57.14
UTILITY,라칸,빙결 강화,영감,지배,36,20,55.56
UTILITY,라칸,수호자,결의,마법,126,56,44.44
UTILITY,라칸,수호자,결의,영감,76,30,39.47
UTILITY,라칸,수호자,결의,지배,2323,1200,51.66
UTILITY,라칸,여진,결의,지배,5,2,40.0
UTILITY,라칸,콩콩이 소환,마법,영감,7,3,42.86
UTILITY,라칸,콩콩이 소환,마법,지배,9,5,55.56
UTILITY,람머스,감전,지배,마법,9,3,33.33
UTILITY,람머스,여진,결의,마법,88,44,50.0
UTILITY,람머스,여진,결의,영감,19,9,47.37
UTILITY,람머스,여진,결의,정밀,48,20,41.67
UTILITY,람머스,여진,결의,지배,10,4,40.0
UTILITY,럭스,신비로운 유성,마법,결의,31,17,54.84
UTILITY,럭스,신비로운 유성,마법,영감,352,188,53.41
UTILITY,럭스,신비로운 유성,마법,정밀,22,13,59.09
UTILITY,럭스,신비로운 유성,마법,지배,272,134,49.26
UTILITY,럭스,어둠의 수확,지배,마법,13,8,61.54
UTILITY,럭스,콩콩이 소환,마법,영감,7,4,57.14
UTILITY,럼블,신비로운 유성,마법,결의,13,6,46.15
UTILITY,럼블,신비로운 유성,마법,영감,6,4,66.67
UTILITY,럼블,신비로운 유성,마법,지배,8,2,25.0
UTILITY,레나타 글라스크,봉인 풀린 주문서,영감,결의,15,8,53.33
UTILITY,레나타 글라스크,봉인 풀린 주문서,영감,지배,25,12,48.0
UTILITY,레나타 글라스크,수호자,결의,영감,41,23,56.1
UTILITY,레나타 글라스크,수호자,결의,지배,141,71,50.35
UTILITY,레나타 글라스크,콩콩이 소환,마법,결의,18,9,50.0
UTILITY,레오나,봉인 풀린 주문서,영감,결의,248,134,54.03
UTILITY,레오나,봉인 풀린 주문서,영감,마법,5,3,60.0
UTILITY,레오나,봉인 풀린 주문서,영감,지배,13,8,61.54
UTILITY,레오나,빙결 강화,영감,결의,183,99,54.1
UTILITY,레오나,빙결 강화,영감,마법,5,4,80.0
UTILITY,레오나,빙결 강화,영감,지배,34,16,47.06
UTILITY,레오나,여진,결의,영감,2579,1312,50.87
UTILITY,레오나,여진,결의,정밀,164,81,49.39
UTILITY,레오나,여진,결의,지배,1018,531,52.16
UTILITY,레오나,착취의 손아귀,결의,영감,6,1,16.67
UTILITY,렐,감전,지배,영감,53,24,45.28
UTILITY,렐,봉인 풀린 주문서,영감,결의,530,250,47.17
UTILITY,렐,봉인 풀린 주문서,영감,마법,52,26,50.0
UTILITY,렐,봉인 풀린 주문서,영감,지배,9,6,66.67
UTILITY,렐,빙결 강화,영감,결의,148,78,52.7
UTILITY,렐,빙결 강화,영감,마법,115,63,54.78
UTILITY,렐,빙결 강화,영감,지배,7,4,57.14
UTILITY,렐,여진,결의,영감,2739,1442,52.65
UTILITY,렐,여진,결의,정밀,19,10,52.63
UTILITY,렐,여진,결의,지배,32,17,53.12
UTILITY,렝가,감전,지배,영감,32,13,40.62
UTILITY,렝가,신비로운 유성,마법,결의,54,32,59.26
UTILITY,렝가,신비로운 유성,마법,지배,21,11,52.38
UTILITY,룰루,감전,지배,마법,13,7,53.85
UTILITY,룰루,감전,지배,영감,6,2,33.33
UTILITY,룰루,수호자,결의,마법,14,5,35.71
UTILITY,룰루,수호자,결의,영감,118,50,42.37
UTILITY,룰루,신비로운 유성,마법,결의,15,7,46.67
UTILITY,룰루,신비로운 유성,마법,영감,13,7,53.85
UTILITY,룰루,신비로운 유성,마법,정밀,5,2,40.0
UTILITY,룰루,콩콩이 소환,마법,결의,2019,907,44.92
UTILITY,룰루,콩콩이 소환,마법,영감,2824,1363,48.26
UTILITY,룰루,콩콩이 소환,마법,정밀,189,85,44.97
UTILITY,룰루,콩콩이 소환,마법,지배,32,19,59.38
UTILITY,르블랑,감전,지배,결의,6,4,66.67
UTILITY,르블랑,감전,지배,마법,490,227,46.33
UTILITY,르블랑,감전,지배,영감,68,39,57.35
UTILITY,르블랑,감전,지배,정밀,21,12,57.14
UTILITY,르블랑,선제공격,영감,지배,25,17,68.0
UTILITY,리 신,감전,지배,정밀,8,3,37.5
UTILITY,리산드라,신비로운 유성,마법,결의,5,3,60.0
UTILITY,리산드라,신비로운 유성,마법,지배,7,3,42.86
UTILITY,리산드라,여진,결의,지배,10,4,40.0
UTILITY,마오카이,감전,지배,영감,5,1,20.0
UTILITY,마오카이,봉인 풀린 주문서,영감,결의,23,13,56.52
UTILITY,마오카이,봉인 풀린 주문서,영감,지배,6,5,83.33
UTILITY,마오카이,빙결 강화,영감,마법,5,4,80.0
UTILITY,마오카이,여진,결의,영감,1005,537,53.43
UTILITY,마오카이,여진,결의,정밀,7,0,0.0
UTILITY,마오카이,여진,결의,지배,91,49,53.85
UTILITY,말파이트,봉인 풀린 주문서,영감,결의,5,0,0.0
UTILITY,멜,신비로운 유성,마법,영감,86,38,44.19
UTILITY,멜,신비로운 유성,마법,정밀,452,200,44.25
UTILITY,멜,신비로운 유성,마법,지배,43,9,20.93
UTILITY,멜,어둠의 수확,지배,마법,5,1,20.0
UTILITY,모르가나,감전,지배,마법,6,2,33.33
UTILITY,모르가나,봉인 풀린 주문서,영감,결의,5,3,60.0
UTILITY,모르가나,봉인 풀린 주문서,영감,마법,37,26,70.27
UTILITY,모르가나,빙결 강화,영감,결의,6,3,50.0
UTILITY,모르가나,빙결 강화,영감,마법,50,21,42.0
UTILITY,모르가나,빙결 강화,영감,지배,9,5,55.56
UTILITY,모르가나,수호자,결의,마법,5,4,80.0
UTILITY,모르가나,수호자,결의,영감,8,2,25.0
UTILITY,모르가나,신비로운 유성,마법,결의,12,8,66.67
UTILITY,모르가나,신비로운 유성,마법,영감,215,112,52.09
UTILITY,모르가나,신비로운 유성,마법,정밀,7,3,42.86
UTILITY,모르가나,신비로운 유성,마법,지배,209,96,45.93
UTILITY,모르가나,콩콩이 소환,마법,결의,6,1,16.67
UTILITY,모르가나,콩콩이 소환,마법,영감,18,9,50.0
UTILITY,문도 박사,봉인 풀린 주문서,영감,마법,5,3,60.0
UTILITY,문도 박사,신비로운 유성,마법,영감,6,1,16.67
UTILITY,밀리오,수호자,결의,마법,5,0,0.0
UTILITY,밀리오,수호자,결의,영감,54,28,51.85
UTILITY,밀리오,콩콩이 소환,마법,결의,584,263,45.03
UTILITY,밀리오,콩콩이 소환,마법,영감,350,168,48.0
UTILITY,밀리오,콩콩이 소환,마법,지배,5,2,40.0
UTILITY,바드,감전,지배,결의,1308,693,52.98
UTILITY,바드,감전,지배,마법,1207,603,49.96
UTILITY,바드,감전,지배,영감,337,157,46.59
UTILITY,바드,기민한 발놀림,정밀,지배,12,8,66.67
UTILITY,바드,봉인 풀린 주문서,영감,결의,60,30,50.0
UTILITY,바드,봉인 풀린 주문서,영감,마법,16,9,56.25
UTILITY,바드,봉인 풀린 주문서,영감,지배,365,173,47.4
UTILITY,바드,수호자,결의,영감,135,71,52.59
UTILITY,바드,수호자,결의,지배,260,150,57.69
UTILITY,바드,신비로운 유성,마법,영감,41,21,51.22
UTILITY,바드,신비로운 유성,마법,지배,5,2,40.0
UTILITY,바루스,신비로운 유성,마법,영감,5,1,20.0
UTILITY,바이,칼날비,지배,결의,5,4,80.0
UTILITY,바이,칼날비,지배,영감,6,4,66.67
UTILITY,베이가,선제공격,영감,마법,6,1,16.67
UTILITY,베이가,신비로운 유성,마법,결의,13,4,30.77
UTILITY,베이가,신비로운 유성,마법,영감,7,4,57.14
UTILITY,베이가,신비로운 유성,마법,정밀,15,7,46.67
UTILITY,베이가,신비로운 유성,마법,지배,7,3,42.86
UTILITY,베이가,콩콩이 소환,마법,결의,6,5,83.33
UTILITY,베이가,콩콩이 소환,마법,영감,9,2,22.22
UTILITY,베이가,콩콩이 소환,마법,지배,5,2,40.0
UTILITY,베인,기민한 발놀림,정밀,지배,30,16,53.33
UTILITY,벨베스,집중 공격,정밀,지배,5,4,80.0
UTILITY,벨코즈,선제공격,영감,마법,14,6,42.86
UTILITY,벨코즈,신비로운 유성,마법,결의,24,12,50.0
UTILITY,벨코즈,신비로운 유성,마법,영감,98,53,54.08
UTILITY,벨코즈,신비로운 유성,마법,정밀,64,30,46.88
UTILITY,벨코즈,신비로운 유성,마법,지배,239,124,51.88
UTILITY,벨코즈,어둠의 수확,지배,마법,5,3,60.0
UTILITY,브라움,봉인 풀린 주문서,영감,결의,1502,798,53.13
UTILITY,브라움,봉인 풀린 주문서,영감,마법,14,7,50.0
UTILITY,브라움,봉인 풀린 주문서,영감,지배,31,19,61.29
UTILITY,브라움,수호자,결의,마법,6,4,66.67
UTILITY,브라움,수호자,결의,영감,5413,2803,51.78
UTILITY,브라움,수호자,결의,정밀,238,123,51.68
UTILITY,브라움,수호자,결의,지배,53,27,50.94
UTILITY,브라움,여진,결의,영감,119,50,42.02
UTILITY,브라움,칼날비,지배,결의,10,3,30.0
UTILITY,브라움,칼날비,지배,영감,7,4,57.14
UTILITY,브랜드,신비로운 유성,마법,결의,24,14,58.33
UTILITY,브랜드,신비로운 유성,마법,영감,22,15,68.18
UTILITY,브랜드,신비로운 유성,마법,정밀,28,10,35.71
UTILITY,브랜드,신비로운 유성,마법,지배,11,4,36.36
UTILITY,브랜드,어둠의 수확,지배,마법,28,11,39.29
UTILITY,블리츠크랭크,감전,지배,마법,9,5,55.56
UTILITY,블리츠크랭크,감전,지배,영감,11,3,27.27
UTILITY,블리츠크랭크,봉인 풀린 주문서,영감,결의,94,45,47.87
UTILITY,블리츠크랭크,봉인 풀린 주문서,영감,마법,487,239,49.08
UTILITY,블리츠크랭크,빙결 강화,영감,결의,270,138,51.11
UTILITY,블리츠크랭크,빙결 강화,영감,마법,1494,781,52.28
UTILITY,블리츠크랭크,빙결 강화,영감,지배,30,18,60.0
UTILITY,블리츠크랭크,수호자,결의,영감,7,3,42.86
UTILITY,블리츠크랭크,수호자,결의,지배,5,3,60.0
UTILITY,블리츠크랭크,여진,결의,마법,19,7,36.84
UTILITY,블리츠크랭크,여진,결의,영감,420,179,42.62
UTILITY,블리츠크랭크,여진,결의,지배,11,4,36.36
UTILITY,블리츠크랭크,칼날비,지배,마법,5,1,20.0
UTILITY,블리츠크랭크,칼날비,지배,영감,8,4,50.0
UTILITY,뽀삐,감전,지배,결의,7,2,28.57
UTILITY,뽀삐,감전,지배,영감,15,10,66.67
UTILITY,뽀삐,난입,마법,영감,16,8,50.0
UTILITY,뽀삐,난입,마법,지배,11,5,45.45
UTILITY,뽀삐,봉인 풀린 주문서,영감,결의,678,390,57.52
UTILITY,뽀삐,봉인 풀린 주문서,영감,마법,26,10,38.46
UTILITY,뽀삐,봉인 풀린 주문서,영감,지배,130,70,53.85
UTILITY,뽀삐,빙결 강화,영감,결의,7,3,42.86
UTILITY,뽀삐,여진,결의,영감,798,401,50.25
UTILITY,뽀삐,여진,결의,지배,70,35,50.0
UTILITY,뽀삐,칼날비,지배,결의,28,15,53.57
UTILITY,뽀삐,칼날비,지배,영감,361,186,51.52
UTILITY,뽀삐,칼날비,지배,정밀,20,7,35.0
UTILITY,사이온,빙결 강화,영감,결의,10,5,50.0
UTILITY,사일러스,감전,지배,결의,124,72,58.06
UTILITY,사일러스,감전,지배,마법,44,16,36.36
UTILITY,사일러스,감전,지배,영감,187,94,50.27
UTILITY,사일러스,감전,지배,정밀,58,25,43.1
UTILITY,사일러스,선제공격,영감,지배,12,6,50.0
UTILITY,사일러스,어둠의 수확,지배,영감,12,7,58.33
UTILITY,사일러스,정복자,정밀,결의,13,4,30.77
UTILITY,사일러스,정복자,정밀,영감,11,3,27.27
UTILITY,샤코,봉인 풀린 주문서,영감,마법,8,2,25.0
UTILITY,샤코,선제공격,영감,마법,18,13,72.22
UTILITY,샤코,선제공격,영감,정밀,5,0,0.0
UTILITY,샤코,선제공격,영감,지배,6,3,50.0
UTILITY,샤코,신비로운 유성,마법,영감,80,40,50.0
UTILITY,샤코,신비로운 유성,마법,정밀,5,2,40.0
UTILITY,샤코,신비로운 유성,마법,지배,51,23,45.1
UTILITY,샤코,어둠의 수확,지배,마법,25,12,48.0
UTILITY,샤코,칼날비,지배,마법,70,30,42.86
UTILITY,샤코,칼날비,지배,영감,30,12,40.0
UTILITY,샤코,칼날비,지배,정밀,38,15,39.47
UTILITY,세나,기민한 발놀림,정밀,결의,112,55,49.11
UTILITY,세나,기민한 발놀림,정밀,마법,100,66,66.0
UTILITY,세나,기민한 발놀림,정밀,영감,83,42,50.6
UTILITY,세나,선제공격,영감,마법,11,4,36.36
UTILITY,세나,선제공격,영감,정밀,6,1,16.67
UTILITY,세나,착취의 손아귀,결의,마법,6,4,66.67
UTILITY,세나,착취의 손아귀,결의,영감,28,17,60.71
UTILITY,세나,착취의 손아귀,결의,정밀,501,262,52.3
UTILITY,세나,치명적 속도,정밀,영감,9,4,44.44
UTILITY,세나,콩콩이 소환,마법,결의,180,102,56.67
UTILITY,세나,콩콩이 소환,마법,영감,7,3,42.86
UTILITY,세나,콩콩이 소환,마법,정밀,32,15,46.88
UTILITY,세라핀,수호자,결의,마법,179,95,53.07
UTILITY,세라핀,수호자,결의,영감,19,7,36.84
UTILITY,세라핀,신비로운 유성,마법,결의,12,4,33.33
UTILITY,세라핀,신비로운 유성,마법,영감,37,15,40.54
UTILITY,세라핀,신비로운 유성,마법,정밀,34,15,44.12
UTILITY,세라핀,콩콩이 소환,마법,결의,716,303,42.32
UTILITY,세라핀,콩콩이 소환,마법,영감,195,93,47.69
UTILITY,세라핀,콩콩이 소환,마법,정밀,31,13,41.94
UTILITY,세주아니,여진,결의,영감,7,5,71.43
UTILITY,세트,봉인 풀린 주문서,영감,마법,6,5,83.33
UTILITY,세트,빙결 강화,영감,마법,8,2,25.0
UTILITY,세트,여진,결의,영감,6,2,33.33
UTILITY,세트,칼날비,지배,영감,15,6,40.0
UTILITY,소나,수호자,결의,마법,6,4,66.67
UTILITY,소나,콩콩이 소환,마법,결의,476,207,43.49
UTILITY,소나,콩콩이 소환,마법,영감,493,258,52.33
UTILITY,소나,콩콩이 소환,마법,정밀,149,67,44.97
UTILITY,소라카,수호자,결의,마법,59,30,50.85
UTILITY,소라카,수호자,결의,영감,114,65,57.02
UTILITY,소라카,신비로운 유성,마법,결의,14,9,64.29
UTILITY,소라카,콩콩이 소환,마법,결의,579,283,48.88
UTILITY,소라카,콩콩이 소환,마법,영감,84,29,34.52
UTILITY,소라카,콩콩이 소환,마법,지배,79,49,62.03
UTILITY,쉔,봉인 풀린 주문서,영감,지배,9,5,55.56
UTILITY,쉔,수호자,결의,지배,56,26,46.43
UTILITY,쉔,여진,결의,영감,15,4,26.67
UTILITY,쉔,여진,결의,지배,112,57,50.89
UTILITY,쉔,착취의 손아귀,결의,영감,6,4,66.67
UTILITY,스웨인,감전,지배,결의,99,42,42.42
UTILITY,스웨인,감전,지배,마법,41,17,41.46
UTILITY,스웨인,감전,지배,영감,68,39,57.35
UTILITY,스웨인,감전,지배,정밀,113,44,38.94
UTILITY,스웨인,난입,마법,영감,5,2,40.0
UTILITY,스웨인,봉인 풀린 주문서,영감,마법,5,3,60.0
UTILITY,스웨인,빙결 강화,영감,결의,95,48,50.53
UTILITY,스웨인,빙결 강화,영감,마법,6,2,33.33
UTILITY,스웨인,빙결 강화,영감,지배,6,5,83.33
UTILITY,스웨인,어둠의 수확,지배,정밀,5,2,40.0
UTILITY,스웨인,정복자,정밀,결의,76,35,46.05
UTILITY,스웨인,정복자,정밀,마법,26,17,65.38
UTILITY,스웨인,정복자,정밀,영감,12,3,25.0
UTILITY,스웨인,콩콩이 소환,마법,결의,5,1,20.0
UTILITY,스카너,신비로운 유성,마법,결의,14,6,42.86
UTILITY,스카너,신비로운 유성,마법,영감,43,21,48.84
UTILITY,스카너,신비로운 유성,마법,지배,7,5,71.43
UTILITY,스카너,여진,결의,영감,9,4,44.44
UTILITY,스카너,칼날비,지배,결의,8,4,50.0
UTILITY,스카너,칼날비,지배,영감,45,25,55.56
UTILITY,신 짜오,칼날비,지배,정밀,5,2,40.0
UTILITY,신드라,선제공격,영감,마법,5,2,40.0
UTILITY,신드라,콩콩이 소환,마법,정밀,5,3,60.0
UTILITY,신지드,봉인 풀린 주문서,영감,마법,6,2,33.33
UTILITY,쓰레쉬,감전,지배,결의,47,26,55.32
UTILITY,쓰레쉬,봉인 풀린 주문서,영감,결의,460,239,51.96
UTILITY,쓰레쉬,봉인 풀린 주문서,영감,마법,16,7,43.75
UTILITY,쓰레쉬,봉인 풀린 주문서,영감,지배,20,9,45.0
UTILITY,쓰레쉬,빙결 강화,영감,결의,769,395,51.37
UTILITY,쓰레쉬,빙결 강화,영감,마법,17,6,35.29
