position,champion,item_name,total_games,win_count,win_rate
UTILITY,쓰레쉬,사파이어 수정,5,3,60.0
UTILITY,쓰레쉬,세계의 결실,18,3,16.67
UTILITY,쓰레쉬,장화,151,37,24.5
UTILITY,쓰레쉬,증폭의 고서,59,27,45.76
UTILITY,아리,암흑의 인장,5,1,20.0
UTILITY,아무무,마법무효화의 망토,10,6,60.0
UTILITY,아무무,장화,6,2,33.33
UTILITY,아크샨,롱소드,6,0,0.0
UTILITY,알리스타,룬 나침반,28,2,7.14
UTILITY,알리스타,마법무효화의 망토,684,305,44.59
UTILITY,알리스타,세계의 결실,8,0,0.0
UTILITY,알리스타,암흑의 인장,47,28,59.57
UTILITY,알리스타,장화,186,45,24.19
UTILITY,알리스타,증폭의 고서,39,17,43.59
UTILITY,애니,증폭의 고서,6,0,0.0
UTILITY,애니비아,마법무효화의 망토,5,2,40.0
UTILITY,애니비아,암흑의 인장,15,9,60.0
UTILITY,애니비아,여신의 눈물,5,1,20.0
UTILITY,애니비아,장화,15,5,33.33
UTILITY,애니비아,증폭의 고서,73,38,52.05
UTILITY,애쉬,롱소드,11,1,9.09
UTILITY,애쉬,장화,5,1,20.0
UTILITY,애쉬,증폭의 고서,6,5,83.33
UTILITY,에코,암흑의 인장,10,5,50.0
UTILITY,에코,장화,5,1,20.0
UTILITY,에코,증폭의 고서,5,1,20.0
UTILITY,엘리스,마법무효화의 망토,20,14,70.0
UTILITY,엘리스,암흑의 인장,412,254,61.65
UTILITY,엘리스,장화,101,29,28.71
UTILITY,엘리스,증폭의 고서,741,380,51.28
UTILITY,오공,롱소드,12,7,58.33
UTILITY,오리아나,장화,7,2,28.57
UTILITY,유미,룬 나침반,26,4,15.38
UTILITY,유미,암흑의 인장,30,13,43.33
UTILITY,유미,여신의 눈물,195,86,44.1
UTILITY,유미,증폭의 고서,184,78,42.39
UTILITY,자르반 4세,롱소드,17,11,64.71
UTILITY,자르반 4세,장화,7,4,57.14
UTILITY,자이라,장화,31,7,22.58
UTILITY,자이라,증폭의 고서,109,40,36.7
UTILITY,자크,마법무효화의 망토,8,2,25.0
UTILITY,자크,장화,7,4,57.14
UTILITY,자크,증폭의 고서,5,3,60.0
UTILITY,잔나,마법무효화의 망토,11,6,54.55
UTILITY,잔나,암흑의 인장,40,22,55.0
UTILITY,잔나,여신의 눈물,20,11,55.0
UTILITY,잔나,장화,17,9,52.94
UTILITY,잔나,증폭의 고서,73,31,42.47
UTILITY,잭스,장화,5,2,40.0
UTILITY,잭스,증폭의 고서,7,2,28.57
UTILITY,제라스,암흑의 인장,37,16,43.24
UTILITY,제라스,여신의 눈물,11,5,45.45
UTILITY,제라스,장화,35,8,22.86
UTILITY,제라스,증폭의 고서,92,37,40.22
UTILITY,제이스,롱소드,6,4,66.67
UTILITY,제이스,여신의 눈물,16,14,87.5
UTILITY,조이,암흑의 인장,22,13,59.09
UTILITY,조이,장화,6,3,50.0
UTILITY,조이,증폭의 고서,78,33,42.31
UTILITY,질리언,룬 나침반,6,1,16.67
UTILITY,질리언,마법무효화의 망토,24,13,54.17
UTILITY,질리언,암흑의 인장,22,14,63.64
UTILITY,질리언,여신의 눈물,35,17,48.57
UTILITY,질리언,장화,14,5,35.71
UTILITY,질리언,증폭의 고서,94,44,46.81
UTILITY,카르마,룬 나침반,21,5,23.81
UTILITY,카르마,마법무효화의 망토,24,11,45.83
UTILITY,카르마,세계의 결실,11,1,9.09
UTILITY,카르마,암흑의 인장,77,44,57.14
UTILITY,카르마,여신의 눈물,33,11,33.33
UTILITY,카르마,장화,150,39,26.0
UTILITY,카르마,증폭의 고서,649,285,43.91
UTILITY,카밀,롱소드,65,26,40.0
UTILITY,카밀,마법무효화의 망토,11,8,72.73
UTILITY,카밀,장화,46,24,52.17
UTILITY,카시오페아,증폭의 고서,6,3,50.0
UTILITY,케넨,장화,7,3,42.86
UTILITY,케넨,증폭의 고서,37,27,72.97
UTILITY,케이틀린,롱소드,6,4,66.67
UTILITY,케이틀린,장화,6,2,33.33
UTILITY,크산테,마법무효화의 망토,8,4,50.0
UTILITY,크산테,장화,9,2,22.22
UTILITY,키아나,롱소드,13,6,46.15
UTILITY,키아나,장화,5,1,20.0
UTILITY,타릭,룬 나침반,12,2,16.67
UTILITY,타릭,마법무효화의 망토,66,19,28.79
UTILITY,타릭,여신의 눈물,484,232,47.93
UTILITY,타릭,장화,9,2,22.22
UTILITY,타릭,증폭의 고서,7,3,42.86
UTILITY,탈리야,암흑의 인장,6,2,33.33
UTILITY,탈리야,증폭의 고서,20,11,55.0
UTILITY,탐 켄치,마법무효화의 망토,30,14,46.67
UTILITY,탐 켄치,장화,20,6,30.0
UTILITY,트위치,암흑의 인장,12,7,58.33
UTILITY,트위치,장화,5,1,20.0
UTILITY,트위치,증폭의 고서,9,3,33.33
UTILITY,파이크,롱소드,1094,518,47.35
UTILITY,파이크,룬 나침반,32,9,28.12
UTILITY,파이크,마법무효화의 망토,86,46,53.49
UTILITY,파이크,세계의 결실,9,2,22.22
UTILITY,파이크,장화,122,29,23.77
UTILITY,판테온,롱소드,296,126,42.57
UTILITY,판테온,마법무효화의 망토,23,11,47.83
UTILITY,판테온,장화,172,59,34.3
UTILITY,피들스틱,마법무효화의 망토,18,6,33.33
UTILITY,피들스틱,암흑의 인장,5,3,60.0
UTILITY,피들스틱,장화,5,1,20.0
UTILITY,피들스틱,증폭의 고서,62,21,33.87
UTILITY,하이머딩거,암흑의 인장,7,2,28.57
UTILITY,하이머딩거,장화,12,5,41.67
UTILITY,하이머딩거,증폭의 고서,43,19,44.19
UTILITY,흐웨이,암흑의 인장,15,9,60.0
UTILITY,흐웨이,여신의 눈물,7,3,42.86
UTILITY,흐웨이,증폭의 고서,26,12,46.15
